ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,EmploymentOrTraining
2,ProblematicLifeEvents,->,RefuseFailToAttendTherapy
3,ViolentThoughts,->,CriminalNetwork
4,Impulsivity,->,PCLRfacet3
5,Impulsivity,->,BPD
6,Impulsivity,->,AggressionDL
7,ASPD,->,Impulsivity
8,ASPD,->,PCLRfactor2
9,EmploymentOrTraining,->,CannabisDependence
10,EmploymentOrTraining,->,ParanoidDelusions
11,FinancialDifficulties,->,Stress
12,GangMember,->,EcstasyDependence
13,NegativeAttitude,->,ComplianceWithSupervision
14,NegativeAttitude,->,AttitudeDL
15,CriminalAttitude,->,AbuseNeglectAsChild
16,CriminalAttitude,->,AttitudeDL
17,SymptomsOfMentalIllness,->,Anxiety
18,RefuseFailToAttendTherapy,->,AlcoholDependence
19,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
20,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
21,RefuseFailToAttendTherapy,->,AngerManagement
22,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
23,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
24,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
25,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
26,CannabisAfterRelease,->,CannabisBeforePrisonSentence
27,CocaineAfterRelease,->,CocaineBeforePrisonSentence
28,CocaineAfterRelease,->,CocainePT
29,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
30,EcstasyAfterRelease,->,EcstasyDuringPrisonSentence
31,EcstasyAfterRelease,->,AlcoholTreatment
32,EcstasyAfterRelease,->,EcstasyPT
33,EcstasyDependence,->,AnyDrugDependence
34,CannabisDependence,->,AnyDrugDependence
35,CannabisDependence,->,PsychiatricTreatment
36,CocaineDependence,->,AnyDrugDependence
37,CocaineDependence,->,Hallucinations
38,DrugTreatment,->,DrugTreatmentGivenRFAT
39,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
40,DrugTreatmentGivenRFAT,->,AbuseNeglectAsChild
41,DrugTreatmentGivenRFAT,->,CannabisAfterRelease
42,DrugTreatmentGivenRFAT,->,EcstasyPT
43,EcstasyPT,->,SubstanceUse
44,CannabisPT,->,CannabisAfterRelease
45,SubstanceUse,->,CocaineAfterRelease
46,SubstanceUse,->,SubstanceMisuseDL
47,Violence,->,CocaineBeforePrisonSentence
48,Violence,->,ViolentConvictionsRate
49,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
50,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
51,ResponseToTreatGivenDrugDep,->,GangMember
52,AngerPT,->,Anger
53,AngerManagementGivenRFAT,->,AngerManagement
54,HazardousDrinkingPT,->,AlcoholDependence
55,HazardousDrinkingPT,->,SubstanceUse
56,LivingCircumstances,->,SocialProtectiveObs
57,SocialProtectiveObs,->,SocialWithdraw
58,SocialWithdraw,->,Depression
59,ViolentConvictionsRate,->,ViolentConvRateGivenProt
60,ViolentConvRateGivenProt,->,ViolentConvictions
61,Depression,->,DepressionPT
62,Anxiety,->,AnxietyPT
63,ThoughtInsertionPT,->,ThoughtInsertion
64,Hallucinations,->,HallucinationsPT
65,HallucinationsPT,->,SymptomsOfMentalIllness
66,HallucinationsPT,->,MentalIllnessSymptomCount
67,StrangeExperiences,->,EcstasyBeforePrisonSentence
68,StrangeExperiencesPT,->,StrangeExperiences
69,ParanoidDelusions,->,ParanoidDelusionsPT
70,ParanoidDelusionsPT,->,ViolentThoughts
71,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
72,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
73,PsychiatricTreatmentGivenRFAT,->,GangMember
74,PsychiatricTreatmentGivenRFAT,->,DepressionPT
75,MentalIllnessSymptomCount,->,MentalIllnessDL
76,MentalIllnessDL,->,HazardousDrinkingAfterRelease
