ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,Impulsivity,->,AggressionDL
3,ASPD,->,Impulsivity
4,ASPD,->,PCLRfactor2
5,CriminalAttitude,->,AttitudeDL
6,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
7,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
8,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
9,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
10,CocaineBeforePrisonSentence,->,Gender
11,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
12,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
13,EcstasyDuringPrisonSentence,->,EcstasyDependence
14,CocaineAfterRelease,->,CocainePT
15,DrugTreatment,->,DrugTreatmentGivenRFAT
16,DrugTreatmentGivenRFAT,->,CocainePT
17,EcstasyPT,->,SubstanceUse
18,CannabisPT,->,CannabisAfterRelease
19,CannabisPT,->,SubstanceUse
20,SubstanceUse,->,SubstanceMisuseDL
21,Violence,->,pclrscore
22,ViolentConvictions,->,Violence
23,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
24,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
25,AngerManagement,->,AngerManagementGivenRFAT
26,SocialWithdraw,->,DomesticStability
27,SocialWithdraw,->,SocialProtectiveObs
28,ViolentConvRateGivenProt,->,ViolentConvictions
29,Depression,->,DepressionPT
30,DepressionPT,->,MentalIllnessSymptomCount
31,AnxietyPT,->,FinancialDifficulties
32,AnxietyPT,->,MentalIllnessSymptomCount
33,ThoughtInsertion,->,ThoughtInsertionPT
34,Hallucinations,->,HallucinationsPT
35,ParanoidDelusions,->,ParanoidDelusionsPT
36,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
37,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
38,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
39,MentalIllnessSymptomCount,->,MentalIllnessDL
