ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,ASPD,->,Impulsivity
3,ASPD,->,PCLRfactor2
4,CriminalNetwork,->,CriminalAttitude
5,CriminalAttitude,->,AttitudeDL
6,SymptomsOfMentalIllness,->,Anxiety
7,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
8,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
9,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
10,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
11,CannabisAfterRelease,->,CannabisPT
12,CocaineAfterRelease,->,CocainePT
13,CannabisDependence,->,AnyDrugDependence
14,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
15,CocainePT,->,SubstanceUse
16,ViolentConvictions,->,Violence
17,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
18,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
19,ResponsivenessToTreatment,->,DepressionPT
20,HazardousDrinkingPT,->,SubstanceUse
21,LivingCircumstances,->,SocialProtectiveObs
22,ViolentConvictionsRate,->,ViolentConvRateGivenProt
23,ViolentConvRateGivenProt,->,ViolentConvictions
24,Depression,->,DrugTreatmentGivenRFAT
25,DepressionPT,->,SocialWithdraw
26,DepressionPT,->,MentalIllnessSymptomCount
27,AnxietyPT,->,FinancialDifficulties
28,Hallucinations,->,HallucinationsPT
29,HallucinationsPT,->,MentalIllnessSymptomCount
30,ParanoidDelusions,->,ParanoidDelusionsPT
31,PsychiatricTreatmentGivenRFAT,->,DepressionPT
