ID,Variable1,Dependency,Variable2
1,Stress,->,RefuseFailToAttendTherapy
2,Victimisation,->,ProblematicLifeEvents
3,CocaineBeforePrisonSentence,->,CocaineAfterRelease
4,CannabisDuringPrisonSentence,->,CannabisDependence
5,CocaineAfterRelease,->,CocainePT
6,EcstasyAfterRelease,->,EcstasyPT
7,EcstasyPT,->,SubstanceUse
8,Violence,->,PriorViolentConvictions
9,ViolentConvictions,->,Violence
10,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
11,SocialWithdraw,->,SocialProtectiveObs
12,DepressionPT,->,SocialWithdraw
13,Anxiety,->,AnxietyPT
14,AnxietyPT,->,FinancialDifficulties
15,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
16,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
17,PsychiatricTreatmentGivenRFAT,->,ParanoidDelusionsPT
