ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,Stress
2,Stress,->,FinancialDifficulties
3,SymptomsOfMentalIllness,->,Anxiety
4,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
5,CocaineDuringPrisonSentence,->,CocaineBeforePrisonSentence
6,EcstasyAfterRelease,->,CocaineAfterRelease
7,CannabisDependence,->,AnyDrugDependence
8,CocaineDependence,->,AnyDrugDependence
9,AlcoholDependence,->,AngerPT
10,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
11,CocainePT,->,SubstanceUse
12,ViolentConvictions,->,Violence
13,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
14,ResponseToTreatGivenAlcDep,->,ResponseToTreatGivenDrugDep
15,ViolentConvRateGivenProt,->,ViolentConvictions
16,Depression,->,DepressionPT
17,DepressionPT,->,SocialWithdraw
18,ThoughtInsertion,->,ThoughtInsertionPT
19,StrangeExperiencesPT,->,MentalIllnessSymptomCount
