ID,Variable1,Dependency,Variable2
1,Victimisation,->,ViolentThoughts
2,ViolentThoughts,->,AggressionDL
3,Impulsivity,->,PCLRfacet3
4,CriminalAttitude,->,AttitudeDL
5,SymptomsOfMentalIllness,->,Anxiety
6,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
7,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
8,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
9,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
10,CannabisBeforePrisonSentence,->,CannabisAfterRelease
11,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
12,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
13,CocaineDuringPrisonSentence,->,CocaineAfterRelease
14,CannabisDependence,->,AnyDrugDependence
15,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
16,CannabisPT,->,CannabisDependence
17,CannabisPT,->,SubstanceUse
18,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
19,AngerManagementGivenRFAT,->,AngerPT
20,SocialWithdraw,->,DomesticStability
21,SocialWithdraw,->,SocialProtectiveObs
22,ViolentConvictionsRate,->,ViolentConvRateGivenProt
23,ViolentConvRateGivenProt,->,ViolentConvictions
24,AnxietyPT,->,FinancialDifficulties
25,AnxietyPT,->,Hallucinations
26,AnxietyPT,->,MentalIllnessSymptomCount
27,ThoughtInsertion,->,ThoughtInsertionPT
28,ParanoidDelusions,->,ParanoidDelusionsPT
29,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
30,MentalIllnessSymptomCount,->,MentalIllnessDL
