ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,EmploymentOrTraining
2,ProblematicLifeEvents,->,GangMember
3,Impulsivity,->,AggressionDL
4,BPD,->,AbilityToCope
5,BPD,->,FinancialDifficulties
6,PCLRfactor2,->,ASPD
7,ASPD,->,Impulsivity
8,CriminalNetwork,->,AbilityToCope
9,ComplianceWithSupervision,->,NegativeAttitude
10,NegativeAttitude,->,AttitudeDL
11,CriminalAttitude,->,CriminalFamilyBackground
12,CriminalAttitude,->,AttitudeDL
13,SymptomsOfMentalIllness,->,Anxiety
14,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
15,RefuseFailToAttendTherapy,->,AngerManagement
16,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
17,HazardousDrinkingAfterRelease,->,HazardousDrinkingPT
18,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
19,CannabisBeforePrisonSentence,->,CannabisDependence
20,CocaineBeforePrisonSentence,->,CocaineAfterRelease
21,EcstasyDuringPrisonSentence,->,EcstasyAfterRelease
22,CannabisDuringPrisonSentence,->,Victimisation
23,CannabisAfterRelease,->,CannabisBeforePrisonSentence
24,CannabisAfterRelease,->,CannabisPT
25,CocaineAfterRelease,->,RefuseFailToAttendTherapy
26,CocaineAfterRelease,->,CocainePT
27,EcstasyAfterRelease,->,EcstasyBeforePrisonSentence
28,EcstasyAfterRelease,->,EcstasyPT
29,AnyDrugDependence,->,PriorViolentConvictions
30,CannabisDependence,->,AnyDrugDependence
31,CannabisDependence,->,Anger
32,CocaineDependence,->,AnyDrugDependence
33,AlcoholDependence,->,AbuseNeglectAsChild
34,DrugTreatment,->,Victimisation
35,DrugTreatment,->,DrugTreatmentGivenRFAT
36,AlcoholTreatment,->,AlcoholTreatmentGivenRFAT
37,CocainePT,->,CocaineDuringPrisonSentence
38,CocainePT,->,PsychiatricTreatment
39,SubstanceUse,->,CannabisAfterRelease
40,SubstanceUse,->,SubstanceMisuseDL
41,SubstanceMisuseDL,->,ViolentThoughts
42,SubstanceMisuseDL,->,CocaineBeforePrisonSentence
43,Violence,->,prioracq
44,Violence,->,ViolentConvictions
45,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
46,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
47,ResponseToTreatGivenDrugDep,->,PCLRfactor1
48,Anger,->,AngerPT
49,AngerPT,->,ViolentThoughts
50,AngerManagementGivenRFAT,->,AngerPT
51,AngerManagementGivenRFAT,->,AngerManagement
52,HazardousDrinkingPT,->,AlcoholDependence
53,HazardousDrinkingPT,->,SubstanceUse
54,SocialWithdraw,->,DomesticStability
55,SocialWithdraw,->,SocialProtectiveObs
56,SocialWithdraw,->,Depression
57,ViolentConvictionsRate,->,ViolentConvRateGivenProt
58,ViolentConvRateGivenProt,->,Violence
59,Depression,->,DepressionPT
60,Anxiety,->,AnxietyPT
61,AnxietyPT,->,FinancialDifficulties
62,AnxietyPT,->,MentalIllnessSymptomCount
63,ThoughtInsertion,->,ThoughtInsertionPT
64,Hallucinations,->,EcstasyDuringPrisonSentence
65,Hallucinations,->,HallucinationsPT
66,HallucinationsPT,->,ThoughtInsertion
67,StrangeExperiences,->,StrangeExperiencesPT
68,StrangeExperiencesPT,->,Depression
69,ParanoidDelusions,->,ParanoidDelusionsPT
70,ParanoidDelusionsPT,->,MentalIllnessSymptomCount
71,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
72,PsychiatricTreatmentGivenRFAT,->,Education
73,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
74,MentalIllnessSymptomCount,->,Hallucinations
75,MentalIllnessSymptomCount,->,MentalIllnessDL
76,MentalIllnessDL,->,CocaineBeforePrisonSentence
77,MentalIllnessDL,->,ViolentConvictionsRate
