ID,Variable1,Dependency,Variable2
1,Impulsivity,->,PCLRfacet3
2,ComplianceWithSupervision,->,NegativeAttitude
3,CriminalAttitude,->,AttitudeDL
4,SymptomsOfMentalIllness,->,StrangeExperiences
5,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
6,CocaineBeforePrisonSentence,->,CocaineAfterRelease
7,EcstasyBeforePrisonSentence,->,EcstasyAfterRelease
8,EcstasyAfterRelease,->,EcstasyPT
9,CocaineDependence,->,AnyDrugDependence
10,CocainePT,->,SubstanceUse
11,Violence,->,HazardousDrinkingAfterRelease
12,ResponsivenessToTreatment,->,AngerPT
13,ResponseToTreatGivenAlcDep,->,ResponsivenessToTreatment
14,LivingCircumstances,->,SocialProtectiveObs
15,ViolentConvictionsRate,->,ViolentConvRateGivenProt
16,ViolentConvRateGivenProt,->,ViolentConvictions
17,Hallucinations,->,HallucinationsPT
18,HallucinationsPT,->,MentalIllnessSymptomCount
