ID,Variable1,Dependency,Variable2
1,AbilityToCope,->,Anger
2,ViolentThoughts,->,PsychiatricTreatment
3,Impulsivity,->,PCLRfacet3
4,Impulsivity,->,AggressionDL
5,PCLRfactor2,->,ASPD
6,ASPD,->,Impulsivity
7,CriminalNetwork,->,CriminalFamilyBackground
8,FinancialDifficulties,->,BPD
9,GangMember,->,CriminalAttitude
10,GangMember,->,EcstasyDependence
11,ComplianceWithSupervision,->,NegativeAttitude
12,NegativeAttitude,->,CriminalNetwork
13,NegativeAttitude,->,AttitudeDL
14,CriminalAttitude,->,CriminalNetwork
15,CriminalAttitude,->,AttitudeDL
16,RefuseFailToAttendTherapy,->,DrugTreatmentGivenRFAT
17,RefuseFailToAttendTherapy,->,AngerManagementGivenRFAT
18,RefuseFailToAttendTherapy,->,PsychiatricTreatmentGivenRFAT
19,HazardousDrinkingAfterRelease,->,AlcoholDependence
20,CannabisBeforePrisonSentence,->,CannabisDuringPrisonSentence
21,CocaineBeforePrisonSentence,->,CocaineDuringPrisonSentence
22,EcstasyBeforePrisonSentence,->,EcstasyDuringPrisonSentence
23,CannabisDuringPrisonSentence,->,CannabisDependence
24,CannabisAfterRelease,->,ComplianceWithSupervision
25,CannabisAfterRelease,->,CannabisBeforePrisonSentence
26,CocaineAfterRelease,->,EcstasyAfterRelease
27,CocaineAfterRelease,->,CocainePT
28,EcstasyAfterRelease,->,EcstasyPT
29,EcstasyDependence,->,AnyDrugDependence
30,EcstasyDependence,->,CocaineDependence
31,AnyDrugDependence,->,CannabisDependence
32,AnyDrugDependence,->,CocaineDependence
33,CannabisDependence,->,CocaineDependence
34,DrugTreatment,->,DrugTreatmentGivenRFAT
35,AlcoholTreatmentGivenRFAT,->,HazardousDrinkingAfterRelease
36,AlcoholTreatmentGivenRFAT,->,AlcoholTreatment
37,DrugTreatmentGivenRFAT,->,EcstasyPT
38,EcstasyPT,->,EcstasyBeforePrisonSentence
39,CannabisPT,->,CannabisAfterRelease
40,CannabisPT,->,EcstasyAfterRelease
41,CannabisPT,->,SubstanceUse
42,CocainePT,->,CocaineBeforePrisonSentence
43,SubstanceUse,->,CocaineAfterRelease
44,SubstanceUse,->,EcstasyAfterRelease
45,SubstanceUse,->,SubstanceMisuseDL
46,SubstanceMisuseDL,->,EmploymentOrTraining
47,Violence,->,prioracq
48,Violence,->,PriorViolentConvictions
49,Violence,->,ViolentConvictionsRate
50,ViolentConvictions,->,Violence
51,ResponsivenessToTreatment,->,PCLRfactor1
52,ResponsivenessToTreatment,->,ResponseToTreatGivenAlcDep
53,ResponsivenessToTreatment,->,ResponseToTreatGivenDrugDep
54,Anger,->,AngerPT
55,AngerManagementGivenRFAT,->,AngerPT
56,HazardousDrinkingPT,->,HazardousDrinkingAfterRelease
57,HazardousDrinkingPT,->,SubstanceUse
58,AngerManagement,->,AngerManagementGivenRFAT
59,SocialProtectiveObs,->,LivingCircumstances
60,SocialWithdraw,->,SocialProtectiveObs
61,ViolentConvictionsRate,->,ViolentConvRateGivenProt
62,Depression,->,DepressionPT
63,DepressionPT,->,SocialWithdraw
64,AnxietyPT,->,FinancialDifficulties
65,AnxietyPT,->,SymptomsOfMentalIllness
66,AnxietyPT,->,Anxiety
67,AnxietyPT,->,MentalIllnessSymptomCount
68,ThoughtInsertion,->,ViolentThoughts
69,ThoughtInsertion,->,ThoughtInsertionPT
70,ThoughtInsertionPT,->,MentalIllnessSymptomCount
71,HallucinationsPT,->,Hallucinations
72,StrangeExperiencesPT,->,StrangeExperiences
73,ParanoidDelusionsPT,->,ParanoidDelusions
74,PsychiatricTreatment,->,PsychiatricTreatmentGivenRFAT
75,PsychiatricTreatmentGivenRFAT,->,DepressionPT
76,PsychiatricTreatmentGivenRFAT,->,Anxiety
77,PsychiatricTreatmentGivenRFAT,->,AnxietyPT
78,PsychiatricTreatmentGivenRFAT,->,ThoughtInsertionPT
79,PsychiatricTreatmentGivenRFAT,->,StrangeExperiencesPT
80,MentalIllnessSymptomCount,->,ParanoidDelusionsPT
81,MentalIllnessSymptomCount,->,MentalIllnessDL
