ID,Parent,Child,TrueOrFalse
0,X28,X442,true
1,X10,X462,true
2,X488,X493,true
3,X380,X425,true
4,X241,X281,true
5,X254,X499,true
6,X308,X456,true
7,X95,X490,true
8,X128,X158,true
9,X107,X152,true
10,X27,X493,true
11,X347,X470,true
12,X5,X387,true
13,X5,X465,true
14,X309,X451,true
15,X35,X458,true
16,X339,X402,true
17,X15,X236,true
18,X79,X84,true
19,X471,X498,true
20,X394,X454,true
21,X405,X426,true
22,X168,X360,true
23,X203,X330,true
24,X232,X309,true
25,X115,X180,true
26,X76,X340,true
27,X30,X187,true
28,X21,X163,true
29,X313,X398,true
30,X67,X424,true
31,X93,X240,true
32,X80,X452,true
33,X188,X356,true
34,X224,X399,true
35,X313,X473,true
36,X170,X388,true
37,X465,X486,true
38,X121,X467,true
39,X213,X447,true
40,X170,X280,true
41,X39,X174,true
42,X454,X491,true
43,X95,X481,true
44,X254,X394,true
45,X15,X308,true
46,X228,X290,true
47,X35,X92,true
48,X221,X257,true
49,X69,X284,true
50,X222,X482,true
51,X186,X374,true
52,X40,X41,true
53,X17,X198,true
54,X356,X451,true
55,X139,X465,true
56,X19,X401,true
57,X106,X257,true
58,X35,X137,true
59,X108,X493,true
60,X242,X348,true
61,X99,X305,true
62,X17,X70,true
63,X400,X479,true
64,X131,X188,true
65,X22,X300,true
66,X85,X171,true
67,X184,X460,true
68,X120,X385,true
69,X78,X339,true
70,X137,X417,true
71,X30,X118,true
72,X353,X382,true
73,X172,X272,true
74,X390,X421,true
75,X183,X415,true
76,X115,X429,true
77,X431,X451,true
78,X102,X252,true
79,X112,X433,true
80,X120,X316,true
81,X302,X316,true
82,X179,X366,true
83,X236,X484,true
84,X314,X357,true
85,X64,X387,true
86,X244,X477,true
87,X42,X178,true
88,X231,X303,true
89,X466,X485,true
90,X342,X404,true
91,X274,X466,true
92,X136,X486,true
93,X143,X335,true
94,X153,X352,true
95,X147,X410,true
96,X363,X492,true
97,X304,X362,true
98,X156,X452,true
99,X351,X374,true
100,X158,X495,true
101,X308,X457,true
102,X220,X251,true
103,X287,X367,true
104,X338,X368,true
105,X103,X463,true
106,X377,X409,true
107,X206,X239,true
108,X328,X347,true
109,X18,X105,true
110,X353,X397,true
111,X55,X235,true
112,X37,X350,true
113,X422,X499,true
114,X165,X463,true
115,X331,X493,true
116,X18,X83,true
117,X179,X260,true
118,X242,X420,true
119,X138,X382,true
120,X334,X358,true
121,X425,X488,true
122,X197,X473,true
123,X132,X215,true
124,X65,X185,true
125,X225,X323,true
126,X71,X315,true
127,X282,X427,true
128,X95,X351,true
129,X99,X194,true
130,X92,X478,true
131,X218,X283,true
132,X44,X211,true
133,X155,X344,true
134,X160,X495,true
135,X88,X265,true
136,X99,X478,true
137,X51,X427,true
138,X396,X452,true
139,X29,X436,true
140,X79,X334,true
141,X34,X50,true
142,X9,X352,true
143,X447,X468,true
144,X78,X183,true
145,X189,X208,true
146,X272,X348,true
147,X185,X396,true
148,X44,X249,true
149,X240,X310,true
150,X18,X23,true
151,X7,X161,true
152,X281,X487,true
153,X267,X294,true
154,X54,X371,true
155,X342,X471,true
156,X9,X493,true
157,X246,X297,true
158,X31,X461,true
159,X12,X434,true
160,X139,X331,true
161,X115,X490,true
162,X395,X471,true
163,X2,X469,true
164,X279,X316,true
165,X86,X278,true
166,X81,X358,true
167,X247,X349,true
168,X120,X411,true
169,X14,X131,true
170,X48,X481,true
171,X188,X464,true
172,X273,X283,true
173,X119,X257,true
174,X314,X349,true
175,X383,X489,true
176,X85,X351,true
177,X23,X163,true
178,X185,X449,true
179,X80,X137,true
180,X21,X426,true
181,X147,X459,true
182,X356,X445,true
183,X331,X361,true
184,X50,X143,true
185,X449,X487,true
186,X71,X464,true
187,X347,X460,true
188,X152,X159,true
189,X79,X190,true
190,X321,X346,true
191,X153,X314,true
192,X233,X331,true
