ID,Parent,Child,TrueOrFalse
0,X181,X452,true
1,X68,X465,true
2,X447,X492,true
3,X83,X286,true
4,X232,X300,true
5,X113,X290,true
6,X113,X405,true
7,X62,X201,true
8,X321,X356,true
9,X23,X50,true
10,X110,X452,true
11,X210,X451,true
12,X37,X322,true
13,X21,X236,true
14,X78,X250,true
15,X61,X181,true
16,X31,X220,true
17,X15,X327,true
18,X132,X286,true
19,X169,X377,true
20,X109,X148,true
21,X358,X421,true
22,X258,X272,true
23,X204,X381,true
24,X132,X356,true
25,X51,X432,true
26,X167,X449,true
27,X49,X313,true
28,X83,X102,true
29,X295,X340,true
30,X5,X396,true
31,X73,X221,true
32,X161,X264,true
33,X150,X309,true
34,X3,X135,true
35,X126,X256,true
36,X25,X141,true
37,X182,X462,true
38,X70,X261,true
39,X66,X164,true
40,X361,X388,true
41,X266,X280,true
42,X120,X385,true
43,X270,X358,true
44,X265,X311,true
45,X146,X266,true
46,X74,X344,true
47,X50,X309,true
48,X351,X404,true
49,X111,X114,true
50,X46,X74,true
51,X42,X178,true
52,X104,X225,true
53,X51,X200,true
54,X120,X136,true
55,X253,X378,true
56,X181,X245,true
57,X107,X181,true
58,X108,X427,true
59,X300,X442,true
60,X97,X450,true
61,X123,X205,true
62,X47,X157,true
63,X139,X182,true
64,X121,X173,true
65,X37,X245,true
66,X243,X249,true
67,X387,X473,true
68,X276,X458,true
69,X143,X483,true
70,X104,X472,true
71,X215,X273,true
72,X55,X453,true
73,X200,X245,true
74,X376,X441,true
75,X13,X463,true
76,X293,X388,true
77,X11,X26,true
78,X141,X390,true
79,X79,X290,true
80,X70,X172,true
81,X411,X418,true
82,X36,X77,true
83,X3,X101,true
84,X202,X312,true
85,X149,X498,true
86,X333,X339,true
87,X157,X313,true
88,X68,X237,true
89,X71,X315,true
90,X209,X349,true
91,X38,X462,true
92,X245,X418,true
93,X188,X464,true
94,X230,X289,true
95,X57,X207,true
96,X420,X462,true
97,X89,X115,true
98,X251,X369,true
99,X258,X464,true
100,X246,X449,true
101,X183,X279,true
102,X14,X320,true
103,X446,X476,true
104,X14,X468,true
105,X259,X305,true
106,X390,X478,true
107,X181,X202,true
108,X225,X371,true
109,X170,X354,true
110,X221,X257,true
111,X328,X498,true
112,X393,X405,true
113,X143,X335,true
114,X292,X398,true
115,X364,X377,true
116,X372,X383,true
117,X245,X401,true
118,X409,X438,true
119,X127,X492,true
120,X70,X212,true
121,X254,X394,true
122,X25,X140,true
123,X309,X421,true
124,X342,X343,true
125,X265,X313,true
126,X107,X334,true
127,X208,X311,true
128,X99,X438,true
129,X75,X152,true
130,X203,X351,true
131,X57,X273,true
132,X180,X281,true
133,X337,X380,true
134,X144,X449,true
135,X24,X204,true
136,X31,X301,true
137,X16,X439,true
138,X50,X222,true
139,X449,X450,true
140,X179,X369,true
141,X404,X492,true
142,X168,X395,true
143,X152,X323,true
144,X136,X377,true
145,X358,X416,true
146,X279,X411,true
147,X145,X380,true
148,X253,X396,true
149,X230,X352,true
150,X42,X240,true
151,X20,X134,true
152,X93,X444,true
153,X406,X474,true
154,X261,X409,true
155,X334,X462,true
156,X211,X493,true
157,X85,X441,true
158,X256,X496,true
159,X429,X450,true
160,X45,X116,true
161,X179,X315,true
162,X336,X427,true
163,X40,X324,true
164,X203,X411,true
165,X202,X277,true
166,X379,X480,true
167,X106,X250,true
168,X233,X453,true
169,X89,X255,true
170,X181,X297,true
171,X120,X478,true
172,X161,X307,true
173,X150,X389,true
174,X98,X348,true
175,X285,X415,true
176,X337,X416,true
177,X141,X347,true
178,X296,X497,true
179,X176,X367,true
180,X192,X450,true
181,X296,X404,true
182,X142,X144,true
183,X325,X366,true
184,X51,X427,true
185,X141,X150,true
186,X130,X467,true
187,X197,X389,true
188,X332,X354,true
189,X31,X494,true
190,X127,X148,true
191,X212,X320,true
192,X41,X274,true
193,X321,X482,true
194,X206,X237,true
195,X279,X327,true
196,X217,X233,true
197,X5,X387,true
198,X58,X381,true
199,X223,X313,true
200,X61,X333,true
201,X42,X295,true
202,X74,X367,true
203,X322,X468,true
204,X236,X389,true
205,X236,X421,true
206,X218,X288,true
207,X182,X342,true
208,X282,X443,true
209,X144,X459,true
210,X164,X387,true
211,X115,X317,true
212,X55,X155,true
213,X289,X325,true
214,X68,X199,true
215,X200,X242,true
216,X284,X415,true
217,X127,X259,true
218,X236,X266,true
219,X119,X488,true
220,X100,X248,true
221,X56,X362,true
222,X162,X378,true
223,X127,X216,true
224,X202,X391,true
225,X28,X86,true
226,X58,X75,true
227,X462,X466,true
228,X114,X284,true
229,X77,X113,true
230,X191,X384,true
231,X220,X267,true
232,X177,X342,true
233,X290,X343,true
234,X119,X382,true
235,X254,X365,true
236,X1,X13,true
237,X61,X323,true
238,X14,X126,true
239,X150,X253,true
240,X105,X374,true
241,X96,X207,true
242,X108,X160,true
243,X213,X401,true
244,X395,X469,true
245,X137,X171,true
246,X83,X450,true
247,X127,X402,true
248,X180,X266,true
249,X49,X242,true
250,X54,X394,true
251,X127,X296,true
252,X208,X444,true
253,X393,X481,true
254,X16,X369,true
255,X147,X275,true
256,X236,X420,true
257,X68,X290,true
258,X239,X418,true
259,X97,X110,true
260,X283,X413,true
261,X210,X252,true
262,X352,X378,true
263,X232,X391,true
264,X93,X175,true
265,X38,X177,true
266,X61,X334,true
267,X331,X409,true
268,X32,X141,true
269,X124,X161,true
270,X60,X395,true
271,X21,X25,true
272,X293,X360,true
273,X134,X246,true
274,X217,X328,true
275,X87,X176,true
276,X268,X362,true
277,X66,X182,true
278,X93,X156,true
279,X176,X489,true
280,X345,X479,true
281,X207,X427,true
282,X163,X203,true
283,X119,X290,true
284,X55,X140,true
285,X4,X358,true
286,X148,X434,true
287,X159,X288,true
288,X190,X199,true
289,X133,X212,true
290,X26,X68,true
291,X142,X228,true
292,X48,X186,true
293,X235,X320,true
294,X175,X220,true
295,X164,X375,true
296,X42,X168,true
297,X138,X154,true
298,X127,X143,true
299,X303,X466,true
300,X1,X457,true
301,X176,X185,true
302,X233,X396,true
303,X233,X412,true
304,X2,X456,true
305,X327,X398,true
306,X89,X380,true
307,X104,X407,true
308,X98,X224,true
309,X226,X491,true
310,X271,X407,true
311,X356,X465,true
312,X282,X349,true
313,X26,X428,true
314,X74,X315,true
315,X78,X490,true
316,X108,X439,true
317,X77,X431,true
318,X47,X405,true
319,X50,X305,true
320,X219,X402,true
321,X195,X297,true
322,X68,X197,true
323,X43,X246,true
324,X332,X338,true
325,X350,X457,true
326,X294,X447,true
327,X90,X296,true
328,X219,X257,true
329,X232,X422,true
330,X158,X465,true
331,X371,X475,true
332,X141,X273,true
333,X45,X353,true
334,X15,X139,true
335,X250,X483,true
336,X115,X175,true
337,X14,X131,true
338,X104,X320,true
339,X29,X336,true
340,X373,X490,true
341,X209,X381,true
342,X283,X486,true
343,X343,X381,true
344,X346,X394,true
345,X7,X161,true
346,X46,X288,true
347,X93,X208,true
348,X295,X324,true
349,X245,X335,true
350,X17,X320,true
351,X74,X401,true
352,X167,X267,true
353,X202,X442,true
354,X1,X234,true
355,X236,X280,true
356,X36,X126,true
357,X225,X326,true
358,X18,X212,true
359,X47,X152,true
360,X306,X431,true
361,X3,X47,true
362,X154,X201,true
363,X202,X479,true
364,X52,X163,true
365,X41,X386,true
366,X92,X242,true
367,X92,X370,true
368,X56,X445,true
369,X108,X203,true
370,X162,X279,true
371,X27,X383,true
372,X211,X423,true
373,X108,X252,true
374,X11,X301,true
375,X105,X325,true
376,X203,X371,true
377,X25,X142,true
378,X5,X322,true
379,X102,X345,true
380,X92,X217,true
381,X77,X490,true
382,X151,X255,true
383,X52,X453,true
384,X54,X277,true
385,X159,X249,true
386,X245,X246,true
387,X80,X452,true
388,X335,X485,true
389,X390,X476,true
390,X273,X283,true
391,X31,X310,true
392,X21,X449,true
393,X146,X260,true
394,X109,X303,true
395,X90,X160,true
396,X40,X456,true
397,X94,X131,true
398,X106,X163,true
399,X24,X381,true
400,X93,X459,true
401,X112,X138,true
402,X105,X162,true
403,X378,X401,true
404,X15,X280,true
405,X49,X441,true
406,X49,X174,true
407,X188,X202,true
408,X117,X209,true
409,X13,X152,true
410,X89,X117,true
411,X411,X442,true
412,X370,X414,true
413,X131,X286,true
414,X439,X481,true
415,X63,X447,true
416,X137,X162,true
417,X79,X334,true
418,X219,X427,true
419,X331,X445,true
420,X62,X241,true
421,X49,X251,true
422,X145,X379,true
423,X299,X408,true
424,X282,X427,true
425,X73,X194,true
426,X98,X219,true
427,X130,X306,true
428,X14,X60,true
429,X0,X188,true
430,X68,X188,true
431,X128,X158,true
432,X148,X476,true
433,X294,X445,true
434,X74,X418,true
435,X105,X476,true
436,X226,X375,true
437,X73,X186,true
438,X102,X311,true
439,X407,X446,true
440,X286,X344,true
441,X79,X190,true
442,X188,X340,true
443,X94,X261,true
444,X117,X253,true
445,X97,X318,true
446,X46,X448,true
447,X34,X72,true
448,X383,X414,true
449,X299,X484,true
450,X246,X425,true
451,X287,X401,true
452,X216,X302,true
453,X135,X200,true
454,X4,X461,true
455,X121,X400,true
456,X95,X481,true
457,X160,X435,true
458,X28,X301,true
459,X229,X282,true
460,X20,X87,true
461,X177,X349,true
462,X388,X464,true
463,X71,X261,true
464,X48,X412,true
465,X102,X413,true
466,X249,X374,true
467,X205,X260,true
468,X115,X179,true
469,X193,X254,true
470,X194,X225,true
471,X202,X265,true
472,X421,X471,true
473,X0,X125,true
474,X137,X404,true
475,X143,X170,true
476,X265,X381,true
477,X33,X144,true
478,X232,X352,true
479,X48,X329,true
480,X143,X396,true
481,X11,X213,true
482,X331,X351,true
483,X224,X265,true
484,X174,X409,true
485,X71,X493,true
486,X161,X496,true
487,X48,X481,true
488,X263,X462,true
489,X288,X389,true
490,X154,X294,true
491,X115,X147,true
492,X23,X308,true
493,X244,X441,true
494,X85,X468,true
495,X202,X278,true
496,X229,X379,true
497,X54,X352,true
498,X149,X378,true
499,X234,X266,true
500,X31,X182,true
501,X189,X386,true
502,X224,X357,true
503,X188,X318,true
504,X33,X447,true
505,X266,X429,true
506,X176,X337,true
507,X176,X288,true
508,X174,X401,true
509,X140,X400,true
510,X276,X312,true
511,X260,X442,true
512,X439,X440,true
513,X412,X424,true
514,X256,X307,true
515,X116,X119,true
516,X286,X372,true
517,X161,X344,true
518,X170,X418,true
519,X97,X369,true
520,X187,X228,true
521,X181,X443,true
522,X119,X410,true
523,X34,X416,true
524,X36,X263,true
525,X110,X149,true
526,X149,X419,true
527,X73,X179,true
528,X377,X409,true
529,X140,X330,true
530,X240,X310,true
531,X167,X368,true
532,X13,X247,true
533,X249,X281,true
534,X267,X369,true
535,X209,X352,true
536,X9,X280,true
537,X53,X139,true
538,X224,X405,true
539,X131,X422,true
540,X49,X425,true
541,X163,X185,true
542,X300,X387,true
543,X187,X188,true
544,X128,X209,true
545,X371,X435,true
546,X243,X495,true
547,X126,X162,true
548,X18,X460,true
549,X85,X351,true
550,X319,X493,true
551,X43,X295,true
552,X232,X349,true
553,X332,X373,true
554,X252,X412,true
555,X320,X386,true
556,X318,X389,true
557,X157,X465,true
558,X378,X492,true
559,X67,X219,true
560,X11,X322,true
561,X266,X372,true
562,X63,X136,true
563,X226,X317,true
564,X9,X401,true
565,X371,X464,true
566,X11,X276,true
567,X313,X382,true
568,X14,X302,true
569,X113,X256,true
570,X184,X353,true
571,X58,X129,true
572,X238,X497,true
573,X267,X271,true
574,X389,X445,true
575,X166,X292,true
576,X63,X188,true
577,X244,X255,true
578,X321,X346,true
579,X110,X169,true
580,X88,X265,true
581,X61,X112,true
582,X70,X333,true
583,X50,X370,true
584,X325,X363,true
585,X287,X326,true
586,X128,X426,true
587,X110,X402,true
588,X194,X423,true
589,X144,X486,true
590,X96,X371,true
591,X90,X428,true
592,X43,X454,true
593,X17,X395,true
594,X274,X308,true
595,X225,X345,true
596,X261,X390,true
597,X191,X474,true
598,X219,X497,true
599,X242,X484,true
600,X317,X471,true
601,X357,X387,true
602,X174,X187,true
603,X209,X212,true
604,X19,X71,true
605,X133,X223,true
606,X115,X340,true
607,X142,X477,true
