ID,Parent,Child,TrueOrFalse
0,X287,X401,true
1,X358,X421,true
2,X74,X247,true
3,X184,X487,true
4,X23,X479,true
5,X87,X251,true
6,X255,X375,true
7,X58,X75,true
8,X26,X230,true
9,X150,X389,true
10,X7,X16,true
11,X11,X349,true
12,X94,X304,true
13,X404,X465,true
14,X303,X369,true
15,X56,X492,true
16,X425,X463,true
17,X260,X442,true
18,X251,X480,true
19,X32,X197,true
20,X116,X458,true
21,X91,X120,true
22,X155,X475,true
23,X34,X403,true
24,X184,X204,true
25,X88,X388,true
26,X286,X486,true
27,X52,X209,true
28,X98,X143,true
29,X18,X352,true
30,X28,X47,true
31,X5,X57,true
32,X156,X347,true
33,X64,X289,true
34,X205,X453,true
35,X355,X360,true
36,X103,X191,true
37,X127,X259,true
38,X73,X120,true
39,X5,X391,true
40,X347,X396,true
41,X228,X321,true
42,X273,X493,true
43,X73,X194,true
44,X70,X261,true
45,X154,X319,true
46,X278,X437,true
47,X152,X177,true
48,X282,X349,true
49,X287,X394,true
50,X103,X150,true
51,X168,X185,true
52,X281,X341,true
53,X199,X370,true
54,X55,X294,true
55,X215,X273,true
56,X100,X469,true
57,X71,X203,true
58,X151,X473,true
59,X17,X134,true
60,X231,X469,true
61,X236,X421,true
62,X212,X292,true
63,X104,X407,true
64,X254,X394,true
65,X320,X349,true
66,X325,X488,true
67,X187,X377,true
68,X242,X434,true
69,X358,X432,true
70,X361,X384,true
71,X202,X469,true
72,X16,X17,true
73,X347,X460,true
74,X219,X328,true
75,X297,X321,true
76,X7,X101,true
77,X291,X350,true
78,X279,X425,true
79,X103,X253,true
80,X406,X488,true
81,X4,X246,true
82,X271,X438,true
83,X157,X213,true
84,X431,X450,true
85,X174,X201,true
86,X176,X302,true
87,X418,X489,true
88,X248,X274,true
89,X135,X200,true
90,X160,X449,true
91,X166,X184,true
92,X92,X200,true
93,X280,X495,true
94,X368,X417,true
95,X249,X272,true
96,X4,X436,true
97,X21,X107,true
98,X182,X280,true
99,X24,X274,true
100,X203,X369,true
101,X135,X298,true
102,X407,X458,true
103,X4,X496,true
104,X170,X418,true
105,X83,X421,true
106,X348,X448,true
107,X6,X301,true
108,X4,X93,true
109,X357,X387,true
110,X66,X248,true
111,X12,X434,true
112,X367,X474,true
113,X102,X377,true
114,X6,X201,true
115,X400,X480,true
116,X224,X399,true
117,X213,X458,true
118,X80,X89,true
119,X156,X407,true
120,X207,X264,true
121,X231,X304,true
122,X333,X339,true
123,X127,X356,true
124,X78,X350,true
125,X212,X238,true
126,X426,X436,true
127,X298,X334,true
128,X359,X415,true
129,X153,X203,true
130,X275,X429,true
131,X87,X180,true
132,X137,X384,true
133,X415,X495,true
134,X157,X240,true
135,X157,X313,true
136,X126,X445,true
137,X466,X485,true
138,X159,X376,true
139,X177,X342,true
140,X65,X373,true
141,X97,X318,true
142,X149,X442,true
143,X111,X124,true
144,X111,X166,true
145,X200,X319,true
146,X52,X167,true
147,X349,X493,true
148,X227,X419,true
149,X188,X481,true
150,X108,X439,true
151,X67,X424,true
152,X17,X143,true
153,X34,X191,true
154,X192,X391,true
155,X6,X410,true
156,X107,X234,true
157,X45,X235,true
158,X112,X354,true
159,X174,X354,true
160,X265,X458,true
161,X180,X315,true
162,X264,X333,true
163,X91,X173,true
164,X120,X478,true
165,X256,X424,true
166,X213,X430,true
167,X144,X486,true
168,X141,X390,true
169,X153,X446,true
170,X6,X413,true
171,X216,X306,true
172,X161,X298,true
173,X250,X415,true
174,X35,X390,true
175,X327,X398,true
176,X214,X234,true
177,X133,X153,true
178,X5,X489,true
179,X300,X442,true
180,X266,X429,true
181,X196,X223,true
182,X172,X498,true
183,X115,X180,true
184,X95,X405,true
185,X104,X240,true
186,X130,X497,true
187,X17,X95,true
188,X14,X302,true
189,X252,X396,true
190,X93,X459,true
191,X319,X377,true
192,X44,X497,true
193,X85,X468,true
194,X290,X343,true
195,X155,X336,true
196,X346,X394,true
197,X414,X422,true
198,X104,X430,true
199,X61,X323,true
200,X203,X283,true
201,X358,X461,true
202,X356,X445,true
203,X383,X428,true
204,X68,X151,true
205,X190,X335,true
206,X189,X386,true
207,X12,X478,true
208,X3,X363,true
209,X179,X272,true
210,X304,X344,true
211,X159,X249,true
212,X183,X309,true
213,X110,X287,true
214,X177,X227,true
215,X43,X123,true
216,X226,X406,true
217,X225,X373,true
218,X267,X294,true
219,X179,X420,true
220,X142,X373,true
221,X301,X447,true
222,X130,X281,true
223,X255,X391,true
224,X182,X244,true
225,X182,X321,true
226,X170,X388,true
227,X233,X331,true
228,X300,X450,true
229,X329,X483,true
230,X65,X187,true
231,X46,X194,true
232,X124,X208,true
233,X210,X234,true
234,X331,X409,true
235,X228,X362,true
236,X299,X484,true
237,X134,X363,true
238,X251,X262,true
239,X1,X210,true
240,X68,X252,true
241,X132,X212,true
242,X4,X320,true
243,X292,X474,true
244,X393,X434,true
245,X279,X348,true
246,X397,X453,true
247,X293,X388,true
248,X73,X186,true
249,X259,X374,true
250,X336,X464,true
251,X103,X430,true
252,X263,X334,true
253,X155,X198,true
254,X392,X494,true
255,X179,X371,true
256,X200,X406,true
257,X165,X169,true
258,X47,X88,true
259,X174,X355,true
260,X80,X444,true
261,X214,X405,true
262,X153,X174,true
263,X156,X181,true
264,X101,X111,true
265,X90,X154,true
266,X136,X485,true
267,X238,X384,true
268,X398,X467,true
269,X312,X476,true
270,X362,X494,true
271,X108,X203,true
272,X36,X215,true
273,X243,X249,true
274,X187,X208,true
275,X439,X481,true
276,X219,X402,true
277,X286,X381,true
278,X145,X429,true
279,X101,X475,true
280,X103,X244,true
281,X33,X144,true
282,X158,X387,true
283,X266,X412,true
284,X37,X90,true
285,X43,X218,true
286,X92,X242,true
287,X201,X259,true
288,X245,X447,true
289,X94,X410,true
290,X374,X483,true
291,X51,X182,true
292,X268,X411,true
293,X311,X335,true
294,X60,X327,true
295,X61,X313,true
296,X132,X215,true
297,X335,X485,true
298,X102,X269,true
299,X261,X279,true
300,X296,X345,true
301,X396,X407,true
302,X336,X427,true
303,X207,X438,true
304,X10,X408,true
305,X3,X454,true
306,X182,X230,true
307,X202,X277,true
308,X276,X332,true
309,X7,X161,true
310,X247,X485,true
311,X2,X37,true
