ID,Parent,Child,TrueOrFalse
0,capitalGrowth,capitalGains,true
1,borrowing,LTV,true
2,actualRentalIncome,rentalGrossYield,true
3,otherPropertyExpenses,otherPropertyExpensesT+1,true
4,rentalIncomeLoss%,actualRentalIncome,true
5,rentalNetProfitBeforeInterest,netProfit,true
6,rentalNetProfitBeforeInterest,propertyExpenses,false
7,actualRentalIncome,rentalGrowth,false
8,propertyExpenses,incomeTax,false
9,rentalGrossYield,otherPropertyExpenses,false
10,interestRate,capitalGains,false
11,rentalIncomeLoss%,otherPropertyExpensesT+1,false
12,rentalGrossYield,rentalNetProfitBeforeInterest,false
13,stampDutyTax,propertyValueT+1,false
14,otherPropertyExpenses,incomeTax,false
15,rentalIncome,capitalGrowth,false
16,rentalNetProfitBeforeInterest,rentalIncomeT+1,false
17,interestRate,rentalIncome,false
