ID,Parent,Child,TrueOrFalse
0,actualRentalIncome,rentalGrossYield,true
1,interest,interestTaxRelief,true
2,capitalGains,propertyValueT+1,true
3,incomeTax,rentalNetProfitBeforeInterest,true
4,borrowing,LTV,true
5,rentalGrowth,rentalIncomeT+1,true
6,interest,actualRentalIncome,false
7,interestTaxRelief,otherPropertyExpenses,false
8,otherInterestFees,capitalGrowth,false
9,propertyExpenses,rentalNetProfitBeforeInterest,false
10,propertyValueT+1,propertyExpensesGrowth,false
11,interestRate,rentalIncome,false
