ID,Parent,Child,TrueOrFalse
0,propertyPurchaseValue,rentalGrossYield,true
1,borrowing,LTV,true
2,interestRate,interest,true
3,stampDutyTaxBand,stampDutyTax,true
4,actualRentalIncome,rentalGrossProfit,true
5,borrowing,interest,true
6,capitalGrowth,capitalGains,true
7,propertyPurchaseValue,LTV,true
8,incomeTax,rentalNetProfitBeforeInterest,true
9,actualRentalIncome,rentalGrossYield,true
10,interest,interestTaxRelief,true
11,interestTaxRelief,netProfit,true
12,propertyExpenses,rentalGrossProfit,true
13,rentalGrossProfit,rentalNetProfitBeforeInterest,true
14,rentalIncome,actualRentalIncome,true
15,propertyPurchaseValue,capitalGains,true
16,propertyExpenses,otherPropertyExpenses,false
17,otherPropertyExpensesT+1,rentalIncomeT+1,false
18,propertyExpenses,rentalNetProfitBeforeInterest,false
19,rentalGrossYield,otherInterestFees,false
20,otherPropertyExpenses,rentalIncomeT+1,false
21,interestTaxRelief,propertyManagement,false
22,capitalGains,propertyExpensesGrowth,false
23,rentalIncome,stampDutyTaxBand,false
24,otherInterestFees,rentalIncomeLoss%,false
25,stampDutyTaxBand,propertyManagement,false
26,rentalIncomeT+1,rentalGrossProfit,false
27,rentalNetProfitBeforeInterest,stampDutyTax,false
28,rentalIncome,LTV,false
29,interest,otherPropertyExpensesT+1,false
30,rentalNetProfitBeforeInterest,rentalGrossProfit,false
31,capitalGrowth,stampDutyTaxBand,false
