ID,Parent,Child,TrueOrFalse
0,propertyPurchaseValue,capitalGains,true
1,interest,netProfit,true
2,rentalGrossProfit,rentalNetProfitBeforeInterest,true
3,otherPropertyExpenses,propertyExpenses,true
4,actualRentalIncome,rentalGrossProfit,true
5,rentalGrowth,rentalIncomeT+1,true
6,rentalIncome,actualRentalIncome,true
7,otherPropertyExpenses,otherPropertyExpensesT+1,true
8,interest,interestTaxRelief,true
9,capitalGains,propertyValueT+1,true
10,propertyExpensesGrowth,otherPropertyExpensesT+1,true
11,propertyPurchaseValue,stampDutyTaxBand,true
12,actualRentalIncome,rentalIncomeT+1,true
13,actualRentalIncome,rentalGrossYield,true
14,interestTaxRelief,netProfit,true
15,propertyManagement,propertyExpenses,true
16,stampDutyTax,rentalIncomeLoss%,false
17,actualRentalIncome,rentalIncomeLoss%,false
18,propertyValueT+1,capitalGrowth,false
19,rentalIncome,interestTaxRelief,false
20,rentalNetProfitBeforeInterest,capitalGrowth,false
21,interestTaxRelief,rentalIncomeLoss%,false
22,capitalGains,propertyPurchaseValue,false
23,otherPropertyExpensesT+1,rentalIncomeT+1,false
24,capitalGains,rentalGrowth,false
25,incomeTax,interest,false
26,rentalGrossYield,interestRate,false
27,interest,stampDutyTax,false
28,stampDutyTax,LTV,false
29,borrowing,propertyExpenses,false
30,propertyPurchaseValue,otherPropertyExpenses,false
31,propertyManagement,otherPropertyExpenses,false
