ID,Parent,Child,TrueOrFalse
0,capitalGrowth,capitalGains,true
1,propertyPurchaseValue,stampDutyTaxBand,true
2,otherPropertyExpenses,propertyExpenses,true
3,propertyPurchaseValue,capitalGains,true
4,interest,interestTaxRelief,true
5,interestTaxRelief,netProfit,true
6,rentalGrossYield,incomeTax,false
7,rentalGrossProfit,otherInterestFees,false
8,actualRentalIncome,rentalNetProfitBeforeInterest,false
9,otherPropertyExpensesT+1,rentalIncomeLoss%,false
10,otherInterestFees,rentalNetProfitBeforeInterest,false
11,otherPropertyExpensesT+1,stampDutyTaxBand,false
12,netProfit,actualRentalIncome,false
13,rentalNetProfitBeforeInterest,rentalGrossProfit,false
14,netProfit,rentalIncomeT+1,false
15,rentalIncomeLoss%,propertyExpensesGrowth,false
16,otherPropertyExpensesT+1,interestRate,false
17,capitalGains,incomeTax,false
