ID,Parent,Child,TrueOrFalse
0,propertyExpenses,rentalGrossProfit,true
1,stampDutyTaxBand,stampDutyTax,true
2,propertyPurchaseValue,LTV,true
3,propertyPurchaseValue,capitalGains,true
4,borrowing,interest,true
5,otherInterestFees,interest,true
6,rentalGrossProfit,propertyExpensesGrowth,false
7,otherInterestFees,rentalGrossYield,false
8,rentalIncome,capitalGrowth,false
9,propertyManagement,LTV,false
10,propertyExpenses,stampDutyTaxBand,false
11,stampDutyTax,otherInterestFees,false
12,otherPropertyExpensesT+1,incomeTax,false
13,rentalIncomeLoss%,interest,false
14,netProfit,propertyManagement,false
15,incomeTax,interestRate,false
16,rentalGrossProfit,capitalGains,false
17,LTV,rentalIncomeT+1,false
