ID,Parent,Child,TrueOrFalse
0,rentalIncomeLoss%,actualRentalIncome,true
1,propertyManagement,propertyExpenses,true
2,propertyPurchaseValue,rentalGrossYield,true
3,interestTaxRelief,netProfit,true
4,interest,netProfit,true
5,incomeTax,rentalNetProfitBeforeInterest,true
6,rentalGrossProfit,rentalNetProfitBeforeInterest,true
7,interestRate,interest,true
8,propertyExpensesGrowth,otherPropertyExpensesT+1,true
9,propertyPurchaseValue,stampDutyTax,true
10,interest,interestTaxRelief,true
11,rentalIncome,actualRentalIncome,true
12,stampDutyTaxBand,stampDutyTax,true
13,otherPropertyExpenses,propertyExpenses,true
14,borrowing,interest,true
15,actualRentalIncome,rentalGrossYield,true
16,propertyManagement,propertyExpensesGrowth,false
17,rentalIncomeT+1,propertyExpensesGrowth,false
18,rentalIncome,interestTaxRelief,false
19,propertyValueT+1,rentalGrowth,false
20,interest,actualRentalIncome,false
21,interestTaxRelief,otherPropertyExpenses,false
22,otherInterestFees,capitalGrowth,false
23,propertyExpenses,rentalNetProfitBeforeInterest,false
24,propertyValueT+1,propertyExpensesGrowth,false
25,interestRate,rentalIncome,false
26,netProfit,rentalIncome,false
27,otherPropertyExpensesT+1,rentalGrowth,false
28,rentalGrowth,borrowing,false
29,propertyManagement,borrowing,false
30,interestTaxRelief,rentalGrossProfit,false
31,LTV,propertyManagement,false
