ID,Variable1,Dependency,Variable2
1,propertyManagement,->,rentalGrossProfit
2,propertyExpenses,->,propertyManagement
3,propertyExpenses,->,otherPropertyExpenses
4,propertyExpenses,->,netProfit
5,actualRentalIncome,->,rentalGrossProfit
6,actualRentalIncome,->,rentalIncomeT+1
7,otherPropertyExpenses,->,otherPropertyExpensesT+1
8,rentalNetProfitBeforeInterest,->,rentalGrossProfit
9,rentalNetProfitBeforeInterest,->,netProfit
10,rentalGrossYield,->,rentalGrossProfit
11,rentalGrossYield,->,propertyPurchaseValue
12,rentalGrossYield,->,stampDutyTaxBand
13,rentalIncomeLoss%,->,rentalNetProfitBeforeInterest
14,rentalIncome,->,actualRentalIncome
15,rentalIncome,->,stampDutyTaxBand
16,propertyPurchaseValue,->,LTV
17,propertyPurchaseValue,->,propertyValueT+1
18,propertyPurchaseValue,->,stampDutyTaxBand
19,propertyPurchaseValue,->,stampDutyTax
20,propertyPurchaseValue,->,capitalGains
21,stampDutyTax,->,rentalNetProfitBeforeInterest
22,stampDutyTax,->,stampDutyTaxBand
23,capitalGains,->,netProfit
24,otherPropertyExpensesT+1,->,LTV
25,propertyExpensesGrowth,->,rentalGrossProfit
26,rentalGrowth,->,capitalGains
27,rentalGrowth,->,otherInterestFees
28,capitalGrowth,->,rentalGrossProfit
29,capitalGrowth,->,capitalGains
30,incomeTax,->,LTV
31,interest,->,interestTaxRelief
32,interest,->,netProfit
33,interest,->,interestRate
34,interest,->,borrowing
35,borrowing,->,LTV
36,otherInterestFees,->,rentalGrossProfit
