ID,Variable1,Dependency,Variable2
1,propertyManagement,->,capitalGains
2,propertyExpenses,->,propertyPurchaseValue
3,rentalGrossProfit,->,rentalNetProfitBeforeInterest
4,actualRentalIncome,->,propertyExpenses
5,actualRentalIncome,->,rentalGrossProfit
6,actualRentalIncome,->,rentalIncome
7,otherPropertyExpenses,->,propertyManagement
8,otherPropertyExpenses,->,otherPropertyExpensesT+1
9,rentalNetProfitBeforeInterest,->,capitalGains
10,rentalNetProfitBeforeInterest,->,netProfit
11,rentalNetProfitBeforeInterest,->,interest
12,rentalIncomeT+1,->,actualRentalIncome
13,rentalIncomeLoss%,->,rentalGrossProfit
14,propertyPurchaseValue,->,rentalNetProfitBeforeInterest
15,propertyPurchaseValue,->,propertyValueT+1
16,propertyPurchaseValue,->,stampDutyTaxBand
17,stampDutyTaxBand,->,rentalGrossYield
18,stampDutyTaxBand,->,stampDutyTax
19,stampDutyTax,->,LTV
20,stampDutyTax,->,interestRate
21,capitalGains,->,LTV
22,otherPropertyExpensesT+1,->,propertyExpenses
23,otherPropertyExpensesT+1,->,netProfit
24,propertyExpensesGrowth,->,otherInterestFees
25,rentalGrowth,->,LTV
26,capitalGrowth,->,capitalGains
27,incomeTax,->,rentalNetProfitBeforeInterest
28,interestTaxRelief,->,propertyExpenses
29,interestTaxRelief,->,propertyExpensesGrowth
30,interestTaxRelief,->,interest
31,netProfit,->,propertyManagement
32,interestRate,->,interest
33,borrowing,->,LTV
34,borrowing,->,interest
35,otherInterestFees,->,rentalGrossProfit
36,otherInterestFees,->,LTV
