ID,Variable1,Dependency,Variable2
1,propertyManagement,->,propertyExpenses
2,propertyExpenses,->,rentalGrossProfit
3,rentalGrossProfit,->,rentalNetProfitBeforeInterest
4,rentalGrossProfit,->,borrowing
5,rentalGrossProfit,->,otherInterestFees
6,actualRentalIncome,->,propertyExpenses
7,actualRentalIncome,->,interestRate
8,otherPropertyExpenses,->,propertyExpenses
9,otherPropertyExpenses,->,propertyPurchaseValue
10,rentalIncomeT+1,->,propertyExpenses
11,rentalIncomeLoss%,->,rentalNetProfitBeforeInterest
12,rentalIncomeLoss%,->,propertyPurchaseValue
13,rentalIncome,->,actualRentalIncome
14,rentalIncome,->,interestRate
15,propertyPurchaseValue,->,actualRentalIncome
16,propertyPurchaseValue,->,rentalGrossYield
17,propertyPurchaseValue,->,LTV
18,propertyPurchaseValue,->,propertyValueT+1
19,propertyPurchaseValue,->,stampDutyTaxBand
20,propertyPurchaseValue,->,propertyExpensesGrowth
21,LTV,->,propertyExpenses
22,stampDutyTax,->,propertyManagement
23,capitalGains,->,LTV
24,otherPropertyExpensesT+1,->,propertyManagement
25,otherPropertyExpensesT+1,->,otherPropertyExpenses
26,propertyExpensesGrowth,->,propertyExpenses
27,rentalGrowth,->,rentalIncomeT+1
28,capitalGrowth,->,rentalIncome
29,capitalGrowth,->,capitalGains
30,incomeTax,->,actualRentalIncome
31,netProfit,->,actualRentalIncome
32,netProfit,->,rentalNetProfitBeforeInterest
33,netProfit,->,rentalGrowth
34,interest,->,actualRentalIncome
35,interest,->,interestTaxRelief
36,borrowing,->,rentalIncomeLoss%
37,borrowing,->,LTV
38,borrowing,->,interest
