ID,Variable1,Dependency,Variable2
1,propertyManagement,->,propertyExpensesGrowth
2,propertyManagement,->,borrowing
3,propertyExpenses,->,rentalNetProfitBeforeInterest
4,rentalGrossProfit,->,rentalNetProfitBeforeInterest
5,actualRentalIncome,->,rentalGrossProfit
6,actualRentalIncome,->,rentalIncomeT+1
7,otherPropertyExpenses,->,propertyExpenses
8,rentalIncomeT+1,->,propertyExpensesGrowth
9,rentalIncomeLoss%,->,actualRentalIncome
10,rentalIncome,->,actualRentalIncome
11,propertyPurchaseValue,->,rentalGrossYield
12,propertyPurchaseValue,->,stampDutyTaxBand
13,propertyPurchaseValue,->,incomeTax
14,LTV,->,propertyManagement
15,propertyValueT+1,->,propertyPurchaseValue
16,propertyValueT+1,->,LTV
17,propertyValueT+1,->,capitalGains
18,propertyValueT+1,->,propertyExpensesGrowth
19,propertyValueT+1,->,rentalGrowth
20,stampDutyTaxBand,->,stampDutyTax
21,otherPropertyExpensesT+1,->,otherPropertyExpenses
22,otherPropertyExpensesT+1,->,rentalGrowth
23,otherPropertyExpensesT+1,->,interest
24,propertyExpensesGrowth,->,otherPropertyExpensesT+1
25,rentalGrowth,->,borrowing
26,capitalGrowth,->,rentalNetProfitBeforeInterest
27,capitalGrowth,->,capitalGains
28,incomeTax,->,rentalNetProfitBeforeInterest
29,interestTaxRelief,->,netProfit
30,netProfit,->,rentalNetProfitBeforeInterest
31,netProfit,->,rentalIncome
32,netProfit,->,capitalGains
33,interest,->,actualRentalIncome
34,interest,->,interestTaxRelief
35,interest,->,netProfit
36,interestRate,->,rentalIncome
37,interestRate,->,interest
38,borrowing,->,rentalNetProfitBeforeInterest
39,borrowing,->,interest
40,otherInterestFees,->,propertyManagement
41,otherInterestFees,->,capitalGrowth
