ID,Variable1,Dependency,Variable2
1,propertyManagement,->,propertyExpenses
2,propertyManagement,->,rentalGrossProfit
3,propertyManagement,->,capitalGrowth
4,rentalGrossProfit,->,rentalNetProfitBeforeInterest
5,actualRentalIncome,->,propertyExpenses
6,actualRentalIncome,->,rentalGrossProfit
7,actualRentalIncome,->,rentalIncomeT+1
8,actualRentalIncome,->,rentalIncome
9,otherPropertyExpenses,->,propertyExpenses
10,otherPropertyExpenses,->,rentalGrossProfit
11,rentalNetProfitBeforeInterest,->,rentalIncomeT+1
12,rentalNetProfitBeforeInterest,->,incomeTax
13,rentalNetProfitBeforeInterest,->,netProfit
14,rentalIncomeLoss%,->,propertyExpenses
15,rentalIncome,->,capitalGains
16,propertyPurchaseValue,->,stampDutyTaxBand
17,LTV,->,rentalGrossProfit
18,LTV,->,borrowing
19,propertyValueT+1,->,propertyPurchaseValue
20,stampDutyTaxBand,->,rentalGrossYield
21,stampDutyTaxBand,->,LTV
22,stampDutyTaxBand,->,stampDutyTax
23,stampDutyTaxBand,->,capitalGains
24,otherPropertyExpensesT+1,->,otherPropertyExpenses
25,otherPropertyExpensesT+1,->,capitalGains
26,otherPropertyExpensesT+1,->,netProfit
27,propertyExpensesGrowth,->,rentalIncomeLoss%
28,rentalGrowth,->,rentalIncomeT+1
29,rentalGrowth,->,propertyExpensesGrowth
30,capitalGrowth,->,rentalIncomeLoss%
31,capitalGrowth,->,capitalGains
32,incomeTax,->,propertyExpenses
33,netProfit,->,rentalIncomeLoss%
34,interest,->,interestTaxRelief
35,interest,->,netProfit
36,interest,->,interestRate
37,interestRate,->,propertyManagement
38,borrowing,->,propertyExpenses
39,borrowing,->,interest
40,otherInterestFees,->,interest
