ID,Variable1,Dependency,Variable2
1,propertyManagement,->,propertyExpenses
2,propertyExpenses,->,actualRentalIncome
3,rentalGrossProfit,->,rentalNetProfitBeforeInterest
4,rentalGrossProfit,->,interest
5,actualRentalIncome,->,rentalGrossProfit
6,actualRentalIncome,->,rentalIncomeT+1
7,actualRentalIncome,->,rentalIncome
8,otherPropertyExpenses,->,rentalGrossProfit
9,rentalNetProfitBeforeInterest,->,incomeTax
10,rentalNetProfitBeforeInterest,->,netProfit
11,rentalGrossYield,->,rentalGrossProfit
12,rentalGrossYield,->,stampDutyTax
13,rentalIncomeLoss%,->,propertyExpenses
14,rentalIncomeLoss%,->,rentalGrossProfit
15,propertyPurchaseValue,->,propertyValueT+1
16,propertyValueT+1,->,rentalGrossYield
17,propertyValueT+1,->,LTV
18,propertyValueT+1,->,capitalGains
19,stampDutyTaxBand,->,propertyPurchaseValue
20,otherPropertyExpensesT+1,->,propertyExpenses
21,otherPropertyExpensesT+1,->,otherPropertyExpenses
22,otherPropertyExpensesT+1,->,capitalGrowth
23,otherPropertyExpensesT+1,->,borrowing
24,propertyExpensesGrowth,->,rentalGrossProfit
25,rentalGrowth,->,LTV
26,capitalGrowth,->,capitalGains
27,interest,->,interestTaxRelief
28,interest,->,interestRate
29,borrowing,->,LTV
30,borrowing,->,interest
31,otherInterestFees,->,capitalGains
