ID,Variable1,Dependency,Variable2
1,propertyManagement,->,propertyExpenses
2,propertyManagement,->,rentalNetProfitBeforeInterest
3,propertyManagement,->,interestRate
4,rentalGrossProfit,->,actualRentalIncome
5,rentalGrossProfit,->,rentalNetProfitBeforeInterest
6,actualRentalIncome,->,rentalGrossYield
7,actualRentalIncome,->,rentalIncomeT+1
8,actualRentalIncome,->,interest
9,otherPropertyExpenses,->,propertyExpenses
10,rentalNetProfitBeforeInterest,->,netProfit
11,rentalIncomeT+1,->,propertyExpenses
12,rentalIncome,->,actualRentalIncome
13,propertyPurchaseValue,->,rentalGrossYield
14,propertyPurchaseValue,->,stampDutyTaxBand
15,propertyPurchaseValue,->,capitalGains
16,propertyPurchaseValue,->,interestRate
17,LTV,->,actualRentalIncome
18,LTV,->,rentalIncomeLoss%
19,LTV,->,otherPropertyExpensesT+1
20,LTV,->,rentalGrowth
21,LTV,->,borrowing
22,propertyValueT+1,->,propertyPurchaseValue
23,propertyValueT+1,->,propertyExpensesGrowth
24,stampDutyTaxBand,->,LTV
25,stampDutyTaxBand,->,stampDutyTax
26,capitalGains,->,propertyExpenses
27,capitalGains,->,capitalGrowth
28,capitalGains,->,borrowing
29,otherPropertyExpensesT+1,->,otherPropertyExpenses
30,rentalGrowth,->,rentalNetProfitBeforeInterest
31,capitalGrowth,->,propertyExpensesGrowth
32,incomeTax,->,actualRentalIncome
33,incomeTax,->,otherInterestFees
34,interestTaxRelief,->,netProfit
35,interest,->,interestTaxRelief
36,interest,->,interestRate
37,interest,->,borrowing
38,interest,->,otherInterestFees
