ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,HOU_ModernWallMaterial
3,DIA_HadDiarrhoea,->,CUL_Religion
4,ECO_WealthQuintile,->,WSH_ImprovedToilet
5,ECO_WealthQuintile,->,WSH_WashWithAgent
6,FP_ModernMethod,->,MTH_MaternalAge
7,GEO_Region,->,CUL_LanguageGroup
8,HOU_CookingFuel,->,SRV_OKAlone
9,HOU_ModernWallMaterial,->,KNW_WatchTV
10,IMM_Diptheria,->,IMM_Measles
11,IMM_Measles,->,CHI_Age
12,IMM_Measles,->,DIA_HadDiarrhoea
13,IMM_Measles,->,IMM_VitaminA1
14,IMM_Measles,->,MTH_MaternalAge
15,MTH_Education,->,ECO_WealthQuintile
16,MTH_Education,->,SRV_Near
17,SRV_Near,->,MTH_Education
18,SRV_Near,->,SRV_OKAlone
19,WSH_WashWithAgent,->,HOU_CookingFuel
20,WSH_WaterTreated,->,WSH_ImprovedWaterSource
