ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,BF_BreastfedMonths
2,CHI_Age,->,IMM_Measles
3,CHI_Weight4Height,->,FP_ModernMethod
4,CUL_LanguageGroup,->,GEO_Region
5,CUL_LanguageGroup,->,HOU_ModernWallMaterial
6,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
7,DIA_HadDiarrhoea,->,FP_BirthsLast5Yrs
8,ECO_WealthQuintile,->,SRV_Near
9,IMM_Diptheria,->,DEL_SmallBaby
10,IMM_Diptheria,->,KNW_WatchTV
11,IMM_Measles,->,IMM_VitaminA1
12,KNW_WatchTV,->,MTH_MaternalAge
13,SRV_Near,->,IMM_Diptheria
14,SRV_Near,->,SRV_OKAlone
15,SRV_OKAlone,->,BF_BottleFeeding
16,SRV_OKAlone,->,WSH_WashWithAgent
17,WSH_ImprovedToilet,->,ECO_WealthQuintile
18,WSH_ImprovedToilet,->,KNW_WatchTV
19,WSH_ImprovedWaterSource,->,WSH_WaterTreated
20,WSH_WashWithAgent,->,BF_EarlyBreastfeeding
21,WSH_WaterTreated,->,HOU_CookingFuel
