ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,HOU_CookingFuel
2,CUL_LanguageGroup,->,GEO_Region
3,CUL_LanguageGroup,->,HOU_ModernWallMaterial
4,DIA_HadDiarrhoea,->,IMM_VitaminA1
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,SRV_Near
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,ECO_WealthQuintile,->,WSH_WashWithAgent
9,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
10,FP_ModernMethod,->,IMM_VitaminA1
11,GEO_Region,->,MTH_MaternalAge
12,HOU_ModernWallMaterial,->,WSH_ImprovedWaterSource
13,IMM_Diptheria,->,DIA_HadDiarrhoea
14,IMM_Measles,->,CHI_Age
15,IMM_Measles,->,IMM_Diptheria
16,IMM_VitaminA1,->,FP_BirthsLast5Yrs
17,KNW_WatchTV,->,FP_ModernMethod
18,WSH_ImprovedWaterSource,->,SRV_OKAlone
19,WSH_ImprovedWaterSource,->,WSH_WaterTreated
