ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,CUL_LanguageGroup
2,BF_EarlyBreastfeeding,->,WSH_ImprovedWaterSource
3,CHI_Age,->,BF_BreastfedMonths
4,CUL_LanguageGroup,->,GEO_Region
5,CUL_LanguageGroup,->,HOU_ModernWallMaterial
6,ECO_WealthQuintile,->,BF_BottleFeeding
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,ECO_WealthQuintile,->,WSH_WashWithAgent
9,HOU_CookingFuel,->,WSH_WaterTreated
10,IMM_Measles,->,CHI_Age
11,IMM_Measles,->,FP_BirthsLast5Yrs
12,IMM_Measles,->,HOU_CookingFuel
13,IMM_Measles,->,IMM_Diptheria
14,IMM_Measles,->,IMM_VitaminA1
15,IMM_Measles,->,MTH_MaternalAge
16,IMM_VitaminA1,->,DIA_HadDiarrhoea
17,KNW_WatchTV,->,ECO_WealthQuintile
18,MTH_Education,->,FP_ModernMethod
19,MTH_Education,->,KNW_WatchTV
20,SRV_Near,->,CUL_Religion
21,SRV_Near,->,SRV_OKAlone
22,WSH_ImprovedToilet,->,SRV_Near
23,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
24,WSH_ImprovedWaterSource,->,WSH_SafeStoolDisposal
