ID,Variable1,Dependency,Variable2
1,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
2,CHI_Age,->,BF_BreastfedMonths
3,CUL_LanguageGroup,->,HOU_ModernWallMaterial
4,FP_BirthsLast5Yrs,->,HOU_CookingFuel
5,IMM_Diptheria,->,ECO_WealthQuintile
6,IMM_Diptheria,->,IMM_Measles
7,IMM_Diptheria,->,WSH_WaterTreated
8,IMM_Measles,->,BF_BottleFeeding
9,IMM_VitaminA1,->,SRV_OKAlone
10,MTH_MaternalAge,->,CHI_Age
11,MTH_MaternalAge,->,FP_ModernMethod
12,MTH_MaternalAge,->,KNW_WatchTV
13,MTH_MaternalAge,->,WSH_ImprovedToilet
14,SRV_Near,->,KNW_WatchTV
15,WSH_ImprovedWaterSource,->,GEO_Region
16,WSH_ImprovedWaterSource,->,WSH_WaterTreated
17,WSH_WaterTreated,->,WSH_WashWithAgent
