ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,GEO_Region
3,ECO_WealthQuintile,->,HOU_ModernWallMaterial
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,SRV_Near
6,ECO_WealthQuintile,->,WSH_WashWithAgent
7,GEO_Region,->,CUL_Religion
8,HOU_ModernWallMaterial,->,CUL_LanguageGroup
9,IMM_Measles,->,CHI_Age
10,IMM_Measles,->,IMM_Diptheria
11,IMM_Measles,->,IMM_VitaminA1
12,KNW_WatchTV,->,MTH_Education
13,KNW_WatchTV,->,WSH_WaterTreated
14,SRV_Near,->,IMM_Measles
15,SRV_Near,->,SRV_OKAlone
16,WSH_ImprovedToilet,->,ECO_WealthQuintile
17,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
18,WSH_WashWithAgent,->,MTH_MaternalAge
19,WSH_WaterTreated,->,HOU_CookingFuel
