ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,FP_ModernMethod
2,CHI_Age,->,BF_BreastfedMonths
3,CUL_LanguageGroup,->,CUL_Religion
4,CUL_LanguageGroup,->,GEO_Region
5,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
6,ECO_WealthQuintile,->,KNW_WatchTV
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,ECO_WealthQuintile,->,WSH_WashWithAgent
9,IMM_Measles,->,IMM_Diptheria
10,IMM_VitaminA1,->,IMM_Measles
11,KNW_WatchTV,->,MTH_Education
12,MTH_MaternalAge,->,BF_BottleFeeding
13,MTH_MaternalAge,->,CHI_Age
14,MTH_MaternalAge,->,IMM_Measles
15,SRV_Near,->,DEL_SmallBaby
16,SRV_Near,->,SRV_OKAlone
17,WSH_ImprovedToilet,->,DIA_HadDiarrhoea
18,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
19,WSH_ImprovedWaterSource,->,HOU_CookingFuel
20,WSH_ImprovedWaterSource,->,WSH_WaterTreated
21,WSH_WaterTreated,->,SRV_Near
22,WSH_WaterTreated,->,WSH_SafeStoolDisposal
