ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,BF_EarlyBreastfeeding
2,BF_BreastfedMonths,->,FP_BirthsLast5Yrs
3,BF_EarlyBreastfeeding,->,HOU_CookingFuel
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,CUL_Religion,->,FP_ModernMethod
6,GEO_Region,->,CUL_LanguageGroup
7,GEO_Region,->,MTH_MaternalAge
8,HOU_ModernWallMaterial,->,SRV_OKAlone
9,IMM_Measles,->,IMM_Diptheria
10,IMM_Measles,->,IMM_VitaminA1
11,KNW_WatchTV,->,ECO_WealthQuintile
12,KNW_WatchTV,->,IMM_Measles
13,MTH_Education,->,WSH_WaterTreated
14,SRV_OKAlone,->,SRV_Near
15,SRV_OKAlone,->,WSH_WashWithAgent
16,WSH_ImprovedToilet,->,MTH_Education
17,WSH_ImprovedWaterSource,->,GEO_Region
18,WSH_ImprovedWaterSource,->,WSH_ImprovedToilet
