ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,HOU_ModernWallMaterial
3,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
4,ECO_WealthQuintile,->,HOU_CookingFuel
5,ECO_WealthQuintile,->,KNW_WatchTV
6,ECO_WealthQuintile,->,MTH_Education
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,ECO_WealthQuintile,->,WSH_WashWithAgent
9,GEO_Region,->,CUL_LanguageGroup
10,HOU_CookingFuel,->,WSH_WaterTreated
11,HOU_ModernWallMaterial,->,ECO_WealthQuintile
12,IMM_Diptheria,->,IMM_Measles
13,IMM_Measles,->,CHI_Age
14,IMM_VitaminA1,->,IMM_Measles
15,KNW_WatchTV,->,FP_ModernMethod
16,KNW_WatchTV,->,IMM_Diptheria
17,KNW_WatchTV,->,IMM_VitaminA1
18,SRV_OKAlone,->,SRV_Near
19,WSH_WaterTreated,->,MTH_MaternalAge
