ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,GEO_Region
3,CUL_LanguageGroup,->,HOU_ModernWallMaterial
4,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
5,ECO_WealthQuintile,->,KNW_WatchTV
6,ECO_WealthQuintile,->,MTH_Education
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
9,ECO_WealthQuintile,->,WSH_WashWithAgent
10,IMM_Measles,->,CHI_Age
11,IMM_Measles,->,IMM_Diptheria
12,IMM_Measles,->,IMM_VitaminA1
13,KNW_WatchTV,->,ECO_WealthQuintile
14,KNW_WatchTV,->,MTH_MaternalAge
15,MTH_Education,->,WSH_WaterTreated
16,SRV_Near,->,SRV_OKAlone
17,WSH_ImprovedWaterSource,->,CHI_Weight4Height
18,WSH_ImprovedWaterSource,->,CUL_Religion
19,WSH_ImprovedWaterSource,->,FP_BirthsLast5Yrs
20,WSH_SafeStoolDisposal,->,BF_BottleFeeding
21,WSH_WaterTreated,->,HOU_CookingFuel
