ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,GEO_Region
3,ECO_WealthQuintile,->,HOU_CookingFuel
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,WSH_ImprovedToilet
7,IMM_Measles,->,CHI_Age
8,IMM_Measles,->,FP_BirthsLast5Yrs
9,IMM_Measles,->,IMM_Diptheria
10,IMM_Measles,->,IMM_VitaminA1
11,IMM_VitaminA1,->,DIA_HadDiarrhoea
12,KNW_WatchTV,->,CUL_Religion
13,KNW_WatchTV,->,FP_ModernMethod
14,SRV_OKAlone,->,SRV_Near
15,WSH_ImprovedWaterSource,->,WSH_WaterTreated
