ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,HOU_ModernWallMaterial
3,ECO_WealthQuintile,->,BF_BottleFeeding
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,WSH_ImprovedToilet
7,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
8,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
9,ECO_WealthQuintile,->,WSH_WashWithAgent
10,GEO_Region,->,CUL_LanguageGroup
11,IMM_Measles,->,CHI_Age
12,IMM_Measles,->,FP_BirthsLast5Yrs
13,IMM_Measles,->,IMM_Diptheria
14,IMM_Measles,->,IMM_VitaminA1
15,KNW_WatchTV,->,FP_ModernMethod
16,SRV_Near,->,SRV_OKAlone
17,WSH_ImprovedWaterSource,->,WSH_WaterTreated
18,WSH_WaterTreated,->,HOU_CookingFuel
