ID,Variable1,Dependency,Variable2
1,CHI_Weight4Height,->,FP_BirthsLast5Yrs
2,CUL_LanguageGroup,->,GEO_Region
3,CUL_LanguageGroup,->,WSH_WashWithAgent
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,MTH_Education
6,FP_ModernMethod,->,WSH_ImprovedToilet
7,IMM_Measles,->,CHI_Age
8,IMM_Measles,->,DIA_HadDiarrhoea
9,IMM_Measles,->,IMM_Diptheria
10,IMM_VitaminA1,->,CUL_Religion
11,SRV_Near,->,SRV_OKAlone
12,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
13,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
14,WSH_ImprovedWaterSource,->,CHI_Weight4Height
15,WSH_ImprovedWaterSource,->,MTH_MaternalAge
16,WSH_ImprovedWaterSource,->,WSH_WaterTreated
17,WSH_WaterTreated,->,HOU_ModernWallMaterial
