ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CHI_Age,->,IMM_VitaminA1
3,CUL_LanguageGroup,->,GEO_Region
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,WSH_ImprovedToilet
7,FP_ModernMethod,->,DIA_HadDiarrhoea
8,GEO_Region,->,WSH_ImprovedWaterSource
9,IMM_Measles,->,BF_EarlyBreastfeeding
10,IMM_Measles,->,CHI_Age
11,IMM_Measles,->,IMM_Diptheria
12,MTH_MaternalAge,->,FP_ModernMethod
13,MTH_MaternalAge,->,WSH_SafeStoolDisposal
14,SRV_Near,->,SRV_OKAlone
15,SRV_OKAlone,->,BF_BottleFeeding
16,WSH_ImprovedWaterSource,->,CUL_Religion
17,WSH_ImprovedWaterSource,->,WSH_WaterTreated
18,WSH_WaterTreated,->,HOU_CookingFuel
