ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,CHI_Age,->,IMM_Measles
3,CUL_LanguageGroup,->,HOU_CookingFuel
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,ECO_WealthQuintile,->,KNW_WatchTV
6,ECO_WealthQuintile,->,WSH_ImprovedToilet
7,ECO_WealthQuintile,->,WSH_WashWithAgent
8,GEO_Region,->,CUL_LanguageGroup
9,GEO_Region,->,WSH_ImprovedWaterSource
10,HOU_CookingFuel,->,MTH_MaternalAge
11,HOU_CookingFuel,->,WSH_WaterTreated
12,IMM_Measles,->,IMM_Diptheria
13,IMM_VitaminA1,->,SRV_OKAlone
14,KNW_WatchTV,->,IMM_VitaminA1
15,MTH_Education,->,ECO_WealthQuintile
16,MTH_Education,->,SRV_Near
17,SRV_Near,->,BF_BottleFeeding
18,SRV_Near,->,MTH_Education
19,SRV_Near,->,SRV_OKAlone
20,SRV_OKAlone,->,BF_EarlyBreastfeeding
