ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,CHI_Age,->,IMM_Measles
3,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,WSH_WashWithAgent
7,GEO_Region,->,CUL_LanguageGroup
8,GEO_Region,->,CUL_Religion
9,IMM_Measles,->,IMM_Diptheria
10,IMM_Measles,->,IMM_VitaminA1
11,KNW_WatchTV,->,FP_ModernMethod
12,KNW_WatchTV,->,WSH_ImprovedWaterSource
13,MTH_Education,->,BF_BottleFeeding
14,MTH_Education,->,KNW_WatchTV
15,SRV_Near,->,SRV_OKAlone
16,WSH_ImprovedToilet,->,ECO_WealthQuintile
17,WSH_ImprovedWaterSource,->,GEO_Region
18,WSH_ImprovedWaterSource,->,HOU_CookingFuel
19,WSH_ImprovedWaterSource,->,WSH_WaterTreated
20,WSH_WaterTreated,->,BF_BottleFeeding
