ID,Variable1,Dependency,Variable2
1,CUL_LanguageGroup,->,GEO_Region
2,CUL_LanguageGroup,->,HOU_ModernWallMaterial
3,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,WSH_ImprovedToilet
6,FP_ModernMethod,->,SRV_Near
7,HOU_CookingFuel,->,DIA_HadDiarrhoea
8,HOU_CookingFuel,->,IMM_VitaminA1
9,IMM_Diptheria,->,IMM_Measles
10,IMM_Measles,->,CHI_Age
11,IMM_Measles,->,MTH_MaternalAge
12,KNW_WatchTV,->,MTH_Education
13,MTH_Education,->,FP_ModernMethod
14,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
15,WSH_ImprovedToilet,->,WSH_WashWithAgent
16,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
17,WSH_WashWithAgent,->,BF_BottleFeeding
18,WSH_WaterTreated,->,CUL_Religion
19,WSH_WaterTreated,->,HOU_CookingFuel
