ID,Variable1,Dependency,Variable2
1,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
2,CHI_Age,->,BF_BreastfedMonths
3,CUL_LanguageGroup,->,CUL_Religion
4,CUL_LanguageGroup,->,GEO_Region
5,CUL_LanguageGroup,->,HOU_CookingFuel
6,CUL_LanguageGroup,->,HOU_ModernWallMaterial
7,ECO_WealthQuintile,->,KNW_WatchTV
8,FP_ModernMethod,->,MTH_MaternalAge
9,GEO_Region,->,BF_EarlyBreastfeeding
10,GEO_Region,->,WSH_ImprovedToilet
11,GEO_Region,->,WSH_ImprovedWaterSource
12,IMM_Measles,->,CHI_Age
13,IMM_Measles,->,IMM_Diptheria
14,IMM_Measles,->,IMM_VitaminA1
15,KNW_WatchTV,->,MTH_Education
16,SRV_Near,->,SRV_OKAlone
17,WSH_ImprovedToilet,->,ECO_WealthQuintile
18,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
19,WSH_ImprovedWaterSource,->,WSH_WashWithAgent
20,WSH_ImprovedWaterSource,->,WSH_WaterTreated
