ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,WSH_WashWithAgent
2,CHI_Age,->,BF_BreastfedMonths
3,CHI_Age,->,FP_BirthsLast5Yrs
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,ECO_WealthQuintile,->,KNW_WatchTV
6,ECO_WealthQuintile,->,MTH_Education
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
9,GEO_Region,->,CUL_LanguageGroup
10,GEO_Region,->,CUL_Religion
11,IMM_Measles,->,CHI_Age
12,IMM_Measles,->,IMM_Diptheria
13,IMM_Measles,->,IMM_VitaminA1
14,IMM_Measles,->,MTH_MaternalAge
15,MTH_Education,->,HOU_CookingFuel
16,SRV_Near,->,SRV_OKAlone
17,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
18,WSH_ImprovedWaterSource,->,WSH_WaterTreated
