ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_BreastfedMonths,->,WSH_ImprovedWaterSource
3,CHI_Age,->,BF_BreastfedMonths
4,CHI_Age,->,IMM_Measles
5,CUL_LanguageGroup,->,HOU_CookingFuel
6,CUL_LanguageGroup,->,HOU_ModernWallMaterial
7,CUL_Religion,->,GEO_Region
8,ECO_WealthQuintile,->,KNW_WatchTV
9,GEO_Region,->,CUL_LanguageGroup
10,GEO_Region,->,IMM_VitaminA1
11,HOU_CookingFuel,->,WSH_WashWithAgent
12,IMM_Measles,->,FP_BirthsLast5Yrs
13,IMM_Measles,->,IMM_Diptheria
14,IMM_VitaminA1,->,SRV_OKAlone
15,KNW_WatchTV,->,MTH_Education
16,SRV_OKAlone,->,SRV_Near
17,WSH_ImprovedToilet,->,ECO_WealthQuintile
18,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
19,WSH_ImprovedWaterSource,->,WSH_WaterTreated
20,WSH_SafeStoolDisposal,->,WSH_ImprovedToilet
