ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
3,CUL_LanguageGroup,->,GEO_Region
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,ECO_WealthQuintile,->,HOU_CookingFuel
6,ECO_WealthQuintile,->,WSH_WashWithAgent
7,IMM_Diptheria,->,IMM_Measles
8,IMM_Measles,->,CHI_Age
9,IMM_Measles,->,IMM_VitaminA1
10,KNW_WatchTV,->,ECO_WealthQuintile
11,KNW_WatchTV,->,IMM_Diptheria
12,MTH_Education,->,KNW_WatchTV
13,MTH_Education,->,WSH_ImprovedToilet
14,SRV_Near,->,DIA_HadDiarrhoea
15,SRV_Near,->,SRV_OKAlone
16,WSH_ImprovedToilet,->,ECO_WealthQuintile
17,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
18,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
19,WSH_ImprovedWaterSource,->,WSH_WaterTreated
