ID,Variable1,Dependency,Variable2
1,CUL_LanguageGroup,->,FP_BirthsLast5Yrs
2,CUL_LanguageGroup,->,HOU_ModernWallMaterial
3,ECO_WealthQuintile,->,MTH_MaternalAge
4,ECO_WealthQuintile,->,WSH_ImprovedToilet
5,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
6,ECO_WealthQuintile,->,WSH_WashWithAgent
7,GEO_Region,->,CUL_LanguageGroup
8,IMM_Measles,->,CHI_Age
9,IMM_Measles,->,IMM_Diptheria
10,KNW_WatchTV,->,IMM_Measles
11,KNW_WatchTV,->,IMM_VitaminA1
12,KNW_WatchTV,->,MTH_Education
13,SRV_Near,->,SRV_OKAlone
14,WSH_ImprovedWaterSource,->,WSH_WaterTreated
15,WSH_SafeStoolDisposal,->,WSH_ImprovedWaterSource
16,WSH_WashWithAgent,->,FP_ModernMethod
17,WSH_WaterTreated,->,HOU_CookingFuel
