ID,Variable1,Dependency,Variable2
1,CUL_LanguageGroup,->,GEO_Region
2,DIA_HadDiarrhoea,->,MTH_MaternalAge
3,ECO_WealthQuintile,->,MTH_Education
4,ECO_WealthQuintile,->,WSH_ImprovedToilet
5,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
6,FP_ModernMethod,->,BF_BottleFeeding
7,HOU_ModernWallMaterial,->,WSH_WashWithAgent
8,IMM_Measles,->,CHI_Age
9,IMM_Measles,->,IMM_Diptheria
10,IMM_Measles,->,WSH_WaterTreated
11,SRV_OKAlone,->,KNW_WatchTV
12,SRV_OKAlone,->,SRV_Near
13,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
14,WSH_ImprovedWaterSource,->,BF_BreastfedMonths
15,WSH_ImprovedWaterSource,->,CHI_Weight4Height
16,WSH_WaterTreated,->,HOU_CookingFuel
17,WSH_WaterTreated,->,IMM_VitaminA1
