ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BreastfedMonths,->,CHI_Age
3,CUL_LanguageGroup,->,GEO_Region
4,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
5,ECO_WealthQuintile,->,FP_ModernMethod
6,ECO_WealthQuintile,->,WSH_ImprovedToilet
7,ECO_WealthQuintile,->,WSH_WaterTreated
8,FP_BirthsLast5Yrs,->,IMM_Measles
9,FP_ModernMethod,->,WSH_WashWithAgent
10,IMM_Diptheria,->,HOU_ModernWallMaterial
11,IMM_Diptheria,->,IMM_Measles
12,IMM_Measles,->,IMM_VitaminA1
13,IMM_VitaminA1,->,BF_BottleFeeding
14,KNW_WatchTV,->,ECO_WealthQuintile
15,KNW_WatchTV,->,HOU_CookingFuel
16,KNW_WatchTV,->,SRV_Near
17,MTH_Education,->,WSH_SafeStoolDisposal
18,SRV_Near,->,SRV_OKAlone
