ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CHI_Age,->,IMM_Measles
3,CUL_LanguageGroup,->,GEO_Region
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
6,ECO_WealthQuintile,->,KNW_WatchTV
7,ECO_WealthQuintile,->,SRV_Near
8,ECO_WealthQuintile,->,WSH_ImprovedToilet
9,ECO_WealthQuintile,->,WSH_WashWithAgent
10,HOU_CookingFuel,->,CHI_Weight4Height
11,HOU_CookingFuel,->,WSH_WaterTreated
12,IMM_Measles,->,IMM_Diptheria
13,IMM_Measles,->,IMM_VitaminA1
14,KNW_WatchTV,->,BF_BottleFeeding
15,KNW_WatchTV,->,MTH_Education
16,SRV_Near,->,SRV_OKAlone
17,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
