ID,Variable1,Dependency,Variable2
1,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
2,CHI_Weight4Height,->,IMM_Measles
3,CUL_LanguageGroup,->,GEO_Region
4,DIA_HadDiarrhoea,->,DEL_SmallBaby
5,ECO_WealthQuintile,->,KNW_WatchTV
6,ECO_WealthQuintile,->,MTH_Education
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,HOU_CookingFuel,->,WSH_WaterTreated
9,IMM_Diptheria,->,IMM_VitaminA1
10,KNW_WatchTV,->,FP_ModernMethod
11,MTH_MaternalAge,->,BF_BreastfedMonths
12,MTH_MaternalAge,->,CHI_Age
13,SRV_Near,->,BF_BottleFeeding
14,SRV_OKAlone,->,IMM_Diptheria
15,SRV_OKAlone,->,SRV_Near
16,WSH_ImprovedToilet,->,ECO_WealthQuintile
17,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
18,WSH_ImprovedWaterSource,->,CUL_Religion
19,WSH_WaterTreated,->,WSH_ImprovedWaterSource
