ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,CHI_Age,->,BF_BreastfedMonths
3,CHI_Age,->,FP_BirthsLast5Yrs
4,CHI_Age,->,IMM_Measles
5,CUL_LanguageGroup,->,HOU_ModernWallMaterial
6,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
7,ECO_WealthQuintile,->,HOU_CookingFuel
8,ECO_WealthQuintile,->,WSH_ImprovedToilet
9,ECO_WealthQuintile,->,WSH_WashWithAgent
10,GEO_Region,->,CUL_LanguageGroup
11,GEO_Region,->,CUL_Religion
12,HOU_CookingFuel,->,WSH_WaterTreated
13,IMM_Diptheria,->,MTH_MaternalAge
14,IMM_Measles,->,IMM_Diptheria
15,IMM_Measles,->,IMM_VitaminA1
16,KNW_WatchTV,->,ECO_WealthQuintile
17,MTH_Education,->,KNW_WatchTV
18,MTH_MaternalAge,->,FP_ModernMethod
19,SRV_Near,->,SRV_OKAlone
20,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
21,WSH_ImprovedWaterSource,->,WSH_WaterTreated
