ID,Variable1,Dependency,Variable2
1,CHI_Age,->,BF_BreastfedMonths
2,CHI_Age,->,FP_BirthsLast5Yrs
3,CHI_Age,->,IMM_VitaminA1
4,CUL_LanguageGroup,->,GEO_Region
5,ECO_WealthQuintile,->,WSH_ImprovedToilet
6,GEO_Region,->,WSH_ImprovedWaterSource
7,IMM_Measles,->,CHI_Age
8,IMM_Measles,->,IMM_Diptheria
9,IMM_Measles,->,MTH_MaternalAge
10,MTH_Education,->,KNW_WatchTV
11,MTH_Education,->,SRV_Near
12,SRV_Near,->,BF_EarlyBreastfeeding
13,SRV_Near,->,SRV_OKAlone
14,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
15,WSH_ImprovedWaterSource,->,HOU_ModernWallMaterial
16,WSH_ImprovedWaterSource,->,WSH_WaterTreated
17,WSH_SafeStoolDisposal,->,WSH_WashWithAgent
18,WSH_WaterTreated,->,CUL_Religion
