ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,DEL_SmallBaby
2,BF_EarlyBreastfeeding,->,CHI_Weight4Height
3,CHI_Age,->,BF_BreastfedMonths
4,DIA_HadDiarrhoea,->,HOU_CookingFuel
5,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
6,GEO_Region,->,CUL_LanguageGroup
7,IMM_Diptheria,->,IMM_Measles
8,IMM_Measles,->,CHI_Age
9,IMM_VitaminA1,->,IMM_Measles
10,IMM_VitaminA1,->,KNW_WatchTV
11,KNW_WatchTV,->,MTH_Education
12,SRV_Near,->,DIA_HadDiarrhoea
13,SRV_Near,->,SRV_OKAlone
14,WSH_ImprovedWaterSource,->,WSH_WaterTreated
15,WSH_SafeStoolDisposal,->,WSH_WashWithAgent
16,WSH_WashWithAgent,->,WSH_ImprovedToilet
17,WSH_WaterTreated,->,KNW_WatchTV
