ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,CUL_LanguageGroup,->,HOU_ModernWallMaterial
3,ECO_WealthQuintile,->,KNW_WatchTV
4,ECO_WealthQuintile,->,MTH_Education
5,ECO_WealthQuintile,->,WSH_ImprovedToilet
6,ECO_WealthQuintile,->,WSH_WaterTreated
7,GEO_Region,->,BF_EarlyBreastfeeding
8,GEO_Region,->,CUL_LanguageGroup
9,HOU_CookingFuel,->,SRV_Near
10,IMM_Diptheria,->,FP_BirthsLast5Yrs
11,IMM_Measles,->,IMM_Diptheria
12,IMM_VitaminA1,->,HOU_CookingFuel
13,IMM_VitaminA1,->,IMM_Measles
14,SRV_OKAlone,->,IMM_VitaminA1
15,SRV_OKAlone,->,SRV_Near
16,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
17,WSH_ImprovedToilet,->,WSH_WashWithAgent
18,WSH_WashWithAgent,->,DIA_HadDiarrhoea
19,WSH_WaterTreated,->,SRV_OKAlone
