ID,Variable1,Dependency,Variable2
1,BF_BreastfedMonths,->,CHI_Age
2,BF_BreastfedMonths,->,IMM_Measles
3,CHI_Age,->,FP_BirthsLast5Yrs
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
6,ECO_WealthQuintile,->,KNW_WatchTV
7,ECO_WealthQuintile,->,MTH_Education
8,ECO_WealthQuintile,->,SRV_Near
9,ECO_WealthQuintile,->,WSH_ImprovedToilet
10,ECO_WealthQuintile,->,WSH_WashWithAgent
11,GEO_Region,->,CUL_LanguageGroup
12,GEO_Region,->,CUL_Religion
13,HOU_CookingFuel,->,WSH_WaterTreated
14,IMM_Measles,->,CHI_Age
15,IMM_Measles,->,IMM_Diptheria
16,IMM_Measles,->,IMM_VitaminA1
17,IMM_Measles,->,MTH_MaternalAge
18,MTH_Education,->,ECO_WealthQuintile
19,MTH_Education,->,IMM_VitaminA1
20,SRV_Near,->,SRV_OKAlone
21,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
22,WSH_WaterTreated,->,DIA_HadDiarrhoea
