ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,FP_ModernMethod
2,CHI_Age,->,BF_BreastfedMonths
3,CHI_Age,->,IMM_Measles
4,CUL_LanguageGroup,->,HOU_CookingFuel
5,ECO_WealthQuintile,->,WSH_ImprovedToilet
6,GEO_Region,->,CUL_LanguageGroup
7,GEO_Region,->,CUL_Religion
8,GEO_Region,->,WSH_ImprovedWaterSource
9,HOU_CookingFuel,->,WSH_WaterTreated
10,IMM_Measles,->,FP_BirthsLast5Yrs
11,IMM_Measles,->,IMM_Diptheria
12,IMM_Measles,->,IMM_VitaminA1
13,IMM_VitaminA1,->,IMM_Diptheria
14,KNW_WatchTV,->,MTH_Education
15,SRV_Near,->,SRV_OKAlone
16,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
17,WSH_ImprovedToilet,->,WSH_WashWithAgent
