ID,Variable1,Dependency,Variable2
1,BF_BottleFeeding,->,MTH_MaternalAge
2,CHI_Age,->,BF_BreastfedMonths
3,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,WSH_WashWithAgent
7,GEO_Region,->,CUL_LanguageGroup
8,IMM_Measles,->,CHI_Age
9,IMM_Measles,->,FP_BirthsLast5Yrs
10,IMM_Measles,->,IMM_Diptheria
11,IMM_Measles,->,IMM_VitaminA1
12,IMM_VitaminA1,->,WSH_WaterTreated
13,KNW_WatchTV,->,WSH_SafeStoolDisposal
14,SRV_Near,->,HOU_ModernWallMaterial
15,SRV_OKAlone,->,SRV_Near
16,WSH_ImprovedToilet,->,ECO_WealthQuintile
17,WSH_ImprovedWaterSource,->,HOU_CookingFuel
18,WSH_WashWithAgent,->,BF_BottleFeeding
