ID,Parent,Child,TrueOrFalse
0,X6,X34,true
1,X25,X50,true
2,X22,X61,true
3,X9,X59,true
4,X14,X60,true
5,X48,X95,true
6,X66,X78,true
7,X47,X66,true
8,X25,X61,true
9,X17,X42,true
10,X3,X68,true
11,X41,X49,true
12,X83,X98,true
13,X32,X51,true
14,X92,X97,true
15,X37,X39,true
16,X27,X59,true
17,X44,X66,true
18,X6,X39,true
19,X2,X75,true
20,X50,X86,true
21,X69,X72,true
22,X75,X85,true
23,X27,X97,true
24,X24,X65,true
25,X31,X38,true
26,X86,X88,true
27,X28,X85,true
28,X59,X5,false
29,X75,X80,false
30,X81,X40,false
31,X45,X0,false
32,X12,X46,false
33,X63,X87,false
34,X81,X86,false
35,X79,X81,false
36,X46,X4,false
37,X77,X2,false
38,X66,X93,false
39,X46,X56,false
40,X51,X80,false
41,X60,X39,false
42,X56,X22,false
43,X61,X83,false
44,X93,X9,false
45,X70,X78,false
46,X70,X58,false
47,X39,X89,false
48,X17,X72,false
49,X66,X76,false
50,X63,X51,false
51,X37,X82,false
52,X19,X5,false
53,X46,X67,false
54,X88,X78,false
55,X81,X63,false
