ID,Parent,Child,TrueOrFalse
0,X45,X49,true
1,X25,X71,true
2,X31,X38,true
3,X82,X95,true
4,X92,X97,true
5,X9,X48,true
6,X5,X44,true
7,X2,X83,true
8,X31,X86,true
9,X47,X67,true
10,X61,X87,true
11,X29,X99,true
12,X22,X61,true
13,X5,X53,true
14,X19,X89,true
15,X19,X88,true
16,X57,X76,true
17,X86,X88,true
18,X3,X90,true
19,X27,X79,true
20,X48,X95,true
21,X10,X35,true
22,X56,X59,true
23,X40,X60,true
24,X26,X68,true
25,X16,X22,true
26,X50,X78,true
27,X35,X53,true
28,X28,X90,false
29,X7,X16,false
30,X1,X82,false
31,X24,X40,false
32,X49,X12,false
33,X85,X39,false
34,X4,X95,false
35,X86,X93,false
36,X76,X13,false
37,X78,X57,false
38,X53,X29,false
39,X95,X46,false
40,X21,X11,false
41,X19,X82,false
42,X37,X28,false
43,X40,X48,false
44,X73,X2,false
45,X53,X71,false
46,X27,X83,false
47,X7,X29,false
48,X15,X97,false
49,X5,X64,false
50,X82,X61,false
51,X39,X65,false
52,X94,X50,false
53,X22,X76,false
54,X94,X47,false
55,X39,X94,false
