ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,FIO2
2,VENTLUNG,->,MINVOL
3,VENTLUNG,->,VENTTUBE
4,VENTLUNG,->,VENTALV
5,MINVOLSET,->,VENTMACH
6,ERRCAUTER,->,HREKG
7,ERRCAUTER,->,HYPOVOLEMIA
8,HRBP,->,LVFAILURE
9,ERRLOWOUTPUT,->,HRBP
10,LVFAILURE,->,HISTORY
11,LVEDVOLUME,->,PCWP
12,LVEDVOLUME,->,CVP
13,HRSAT,->,ERRCAUTER
14,ANAPHYLAXIS,->,INSUFFANESTH
15,PAP,->,PULMEMBOLUS
16,VENTTUBE,->,DISCONNECT
17,VENTALV,->,ARTCO2
18,CATECHOL,->,SAO2
19,ARTCO2,->,EXPCO2
20,ARTCO2,->,CATECHOL
21,CO,->,STROKEVOLUME
22,TPR,->,CATECHOL
23,TPR,->,BP
24,PULMEMBOLUS,->,SHUNT
25,SAO2,->,PVSAT
