ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,EXPCO2
2,VENTLUNG,->,MINVOL
3,MINVOLSET,->,VENTMACH
4,DISCONNECT,->,PRESS
5,VENTMACH,->,VENTTUBE
6,PVSAT,->,SAO2
7,HRBP,->,ERRLOWOUTPUT
8,MINVOL,->,VENTALV
9,STROKEVOLUME,->,CO
10,LVFAILURE,->,STROKEVOLUME
11,LVFAILURE,->,HISTORY
12,LVEDVOLUME,->,HYPOVOLEMIA
13,LVEDVOLUME,->,PCWP
14,LVEDVOLUME,->,CVP
15,HRSAT,->,ERRCAUTER
16,HRSAT,->,HR
17,INTUBATION,->,PULMEMBOLUS
18,VENTTUBE,->,DISCONNECT
19,VENTALV,->,ARTCO2
20,HR,->,HREKG
21,HR,->,HRBP
22,HR,->,CATECHOL
23,HR,->,CO
24,CO,->,BP
25,BP,->,TPR
26,SHUNT,->,INTUBATION
