ID,Variable1,Dependency,Variable2
1,VENTLUNG,->,LVFAILURE
2,VENTLUNG,->,VENTALV
3,MINVOLSET,->,VENTMACH
4,DISCONNECT,->,HISTORY
5,VENTMACH,->,VENTTUBE
6,EXPCO2,->,VENTLUNG
7,ERRCAUTER,->,HREKG
8,HRBP,->,ERRLOWOUTPUT
9,STROKEVOLUME,->,HYPOVOLEMIA
10,LVEDVOLUME,->,PCWP
11,LVEDVOLUME,->,CVP
12,HYPOVOLEMIA,->,LVEDVOLUME
13,HRSAT,->,ERRCAUTER
14,INTUBATION,->,SHUNT
15,VENTTUBE,->,DISCONNECT
16,VENTTUBE,->,PRESS
17,VENTTUBE,->,EXPCO2
18,VENTALV,->,MINVOL
19,VENTALV,->,INTUBATION
20,VENTALV,->,ARTCO2
21,HR,->,HREKG
22,HR,->,HRBP
23,HR,->,HRSAT
24,HR,->,CATECHOL
25,HR,->,CO
26,CO,->,STROKEVOLUME
27,CO,->,BP
28,BP,->,TPR
